cluster	class	count
10	Cluster specific rare	2
10	Cluster specific rare	24
10	Cluster specific rare	5
10	Cluster specific rare	4
10	Cluster specific rare	2
10	Cluster specific rare	4
10	Cluster specific rare	33
10	Cluster specific rare	19
10	Cluster specific rare	3
10	Cluster specific rare	20
10	Cluster specific rare	1
10	Cluster specific rare	21
10	Cluster specific rare	31
11	Cluster specific rare	36
11	Cluster specific rare	5
11	Cluster specific rare	9
11	Cluster specific rare	3
11	Cluster specific rare	4
11	Cluster specific rare	45
11	Cluster specific rare	3
11	Cluster specific rare	9
11	Cluster specific rare	2
11	Cluster specific rare	12
11	Cluster specific rare	7
11	Cluster specific rare	5
11	Cluster specific rare	0
11	Cluster specific rare	23
11	Cluster specific rare	0
11	Cluster specific rare	21
11	Cluster specific rare	13
11	Cluster specific rare	5
11	Cluster specific rare	4
11	Cluster specific rare	5
11	Cluster specific rare	2
11	Cluster specific rare	4
11	Cluster specific rare	9
11	Cluster specific rare	12
11	Cluster specific rare	13
11	Cluster specific rare	10
11	Cluster specific rare	3
11	Cluster specific rare	25
11	Cluster specific rare	19
11	Cluster specific rare	2
11	Cluster specific rare	27
11	Cluster specific rare	3
11	Cluster specific rare	38
11	Cluster specific rare	6
11	Cluster specific rare	0
11	Cluster specific rare	4
11	Cluster specific rare	2
11	Cluster specific rare	20
11	Cluster specific rare	2
11	Cluster specific rare	75
11	Cluster specific rare	4
11	Cluster specific rare	13
11	Cluster specific rare	4
11	Cluster specific rare	22
11	Cluster specific rare	24
11	Cluster specific rare	162
11	Cluster specific rare	1
11	Cluster specific rare	5
11	Cluster specific rare	49
11	Cluster specific rare	2
11	Cluster specific rare	20
11	Cluster specific rare	5
11	Cluster specific rare	14
11	Cluster specific rare	7
11	Cluster specific rare	25
11	Cluster specific rare	2
11	Cluster specific rare	4
11	Cluster specific rare	2
11	Cluster specific rare	5
11	Cluster specific rare	2
11	Cluster specific rare	14
11	Cluster specific rare	5
11	Cluster specific rare	9
11	Cluster specific rare	14
11	Cluster specific rare	36
11	Cluster specific rare	25
11	Cluster specific rare	11
11	Cluster specific rare	12
11	Cluster specific rare	9
11	Cluster specific rare	1
11	Cluster specific rare	3
11	Cluster specific rare	2
11	Cluster specific rare	0
11	Cluster specific rare	39
11	Cluster specific rare	0
11	Cluster specific rare	2
11	Cluster specific rare	3
11	Cluster specific rare	34
11	Cluster specific rare	0
11	Cluster specific rare	0
11	Cluster specific rare	3
11	Cluster specific rare	46
11	Cluster specific rare	5
11	Cluster specific rare	0
11	Cluster specific rare	12
11	Cluster specific rare	2
11	Cluster specific rare	47
11	Cluster specific rare	21
11	Cluster specific rare	53
11	Cluster specific rare	15
11	Cluster specific rare	6
11	Cluster specific rare	4
11	Cluster specific rare	47
11	Cluster specific rare	24
11	Cluster specific rare	1
11	Cluster specific rare	0
11	Cluster specific rare	20
11	Cluster specific rare	10
11	Cluster specific rare	41
11	Cluster specific rare	4
11	Cluster specific rare	2
11	Cluster specific rare	48
11	Cluster specific rare	4
11	Cluster specific rare	3
11	Cluster specific rare	1
11	Cluster specific rare	2
12	Cluster specific rare	32
12	Cluster specific rare	26
12	Cluster specific rare	63
12	Cluster specific rare	30
12	Cluster specific rare	31
12	Cluster specific rare	26
12	Cluster specific rare	24
12	Cluster specific rare	22
12	Cluster specific rare	32
12	Cluster specific rare	32
12	Cluster specific rare	75
12	Cluster specific rare	18
12	Cluster specific rare	14
12	Cluster specific rare	31
12	Cluster specific rare	16
12	Cluster specific rare	32
12	Cluster specific rare	32
12	Cluster specific rare	12
12	Cluster specific rare	71
12	Cluster specific rare	39
12	Cluster specific rare	44
12	Cluster specific rare	35
12	Cluster specific rare	17
12	Cluster specific rare	33
12	Cluster specific rare	76
12	Cluster specific rare	13
12	Cluster specific rare	12
12	Cluster specific rare	14
12	Cluster specific rare	32
12	Cluster specific rare	9
12	Cluster specific rare	38
12	Cluster specific rare	28
12	Cluster specific rare	71
12	Cluster specific rare	89
12	Cluster specific rare	30
12	Cluster specific rare	14
12	Cluster specific rare	15
12	Cluster specific rare	41
12	Cluster specific rare	33
12	Cluster specific rare	42
12	Cluster specific rare	34
12	Cluster specific rare	30
12	Cluster specific rare	30
12	Cluster specific rare	11
12	Cluster specific rare	98
12	Cluster specific rare	80
12	Cluster specific rare	16
12	Cluster specific rare	22
12	Cluster specific rare	234
12	Cluster specific rare	27
12	Cluster specific rare	33
12	Cluster specific rare	18
12	Cluster specific rare	8
12	Cluster specific rare	32
12	Cluster specific rare	51
12	Cluster specific rare	36
12	Cluster specific rare	35
12	Cluster specific rare	219
12	Cluster specific rare	34
12	Cluster specific rare	13
12	Cluster specific rare	60
12	Cluster specific rare	212
12	Cluster specific rare	28
12	Cluster specific rare	79
12	Cluster specific rare	214
12	Cluster specific rare	213
12	Cluster specific rare	119
12	Cluster specific rare	15
12	Cluster specific rare	48
12	Cluster specific rare	118
12	Cluster specific rare	219
12	Cluster specific rare	91
12	Cluster specific rare	2
12	Cluster specific rare	7
12	Cluster specific rare	33
12	Cluster specific rare	214
12	Cluster specific rare	212
12	Cluster specific rare	13
12	Cluster specific rare	79
12	Cluster specific rare	13
12	Cluster specific rare	12
12	Cluster specific rare	16
12	Cluster specific rare	21
12	Cluster specific rare	14
12	Cluster specific rare	5
12	Cluster specific rare	5
12	Cluster specific rare	4
12	Cluster specific rare	21
12	Cluster specific rare	4
12	Cluster specific rare	16
12	Cluster specific rare	64
13	Cluster specific rare	33
13	Cluster specific rare	2
13	Cluster specific rare	25
13	Cluster specific rare	3
13	Cluster specific rare	4
13	Cluster specific rare	20
13	Cluster specific rare	1
13	Cluster specific rare	9
13	Cluster specific rare	2
13	Cluster specific rare	9
13	Cluster specific rare	6
13	Cluster specific rare	14
13	Cluster specific rare	1
13	Cluster specific rare	3
13	Cluster specific rare	2
13	Cluster specific rare	7
13	Cluster specific rare	0
13	Cluster specific rare	2
13	Cluster specific rare	29
13	Cluster specific rare	15
13	Cluster specific rare	23
13	Cluster specific rare	0
13	Cluster specific rare	0
13	Cluster specific rare	5
13	Cluster specific rare	3
13	Cluster specific rare	24
13	Cluster specific rare	20
13	Cluster specific rare	22
13	Cluster specific rare	32
13	Cluster specific rare	2
13	Cluster specific rare	6
13	Cluster specific rare	22
13	Cluster specific rare	2
13	Cluster specific rare	10
13	Cluster specific rare	22
13	Cluster specific rare	11
13	Cluster specific rare	2
13	Cluster specific rare	3
13	Cluster specific rare	10
13	Cluster specific rare	22
13	Cluster specific rare	26
13	Cluster specific rare	5
13	Cluster specific rare	4
13	Cluster specific rare	24
13	Cluster specific rare	8
13	Cluster specific rare	19
13	Cluster specific rare	1
13	Cluster specific rare	1
13	Cluster specific rare	10
13	Cluster specific rare	1
13	Cluster specific rare	22
13	Cluster specific rare	3
13	Cluster specific rare	3
13	Cluster specific rare	2
13	Cluster specific rare	4
13	Cluster specific rare	2
13	Cluster specific rare	2
13	Cluster specific rare	3
13	Cluster specific rare	91
13	Cluster specific rare	24
13	Cluster specific rare	15
13	Cluster specific rare	17
13	Cluster specific rare	2
13	Cluster specific rare	23
13	Cluster specific rare	10
13	Cluster specific rare	32
13	Cluster specific rare	2
13	Cluster specific rare	9
13	Cluster specific rare	26
13	Cluster specific rare	29
13	Cluster specific rare	31
13	Cluster specific rare	14
13	Cluster specific rare	10
13	Cluster specific rare	0
13	Cluster specific rare	4
13	Cluster specific rare	4
13	Cluster specific rare	7
13	Cluster specific rare	4
13	Cluster specific rare	17
13	Cluster specific rare	65
13	Cluster specific rare	1
13	Cluster specific rare	2
13	Cluster specific rare	12
13	Cluster specific rare	2
13	Cluster specific rare	6
13	Cluster specific rare	6
13	Cluster specific rare	2
13	Cluster specific rare	68
13	Cluster specific rare	5
13	Cluster specific rare	4
13	Cluster specific rare	5
13	Cluster specific rare	5
13	Cluster specific rare	14
13	Cluster specific rare	10
13	Cluster specific rare	15
13	Cluster specific rare	5
13	Cluster specific rare	2
13	Cluster specific rare	3
13	Cluster specific rare	28
13	Cluster specific rare	34
13	Cluster specific rare	2
13	Cluster specific rare	13
13	Cluster specific rare	1
13	Cluster specific rare	9
13	Cluster specific rare	2
13	Cluster specific rare	5
13	Cluster specific rare	1
13	Cluster specific rare	4
13	Cluster specific rare	0
13	Cluster specific rare	1
14	Cluster specific rare	9
14	Cluster specific rare	10
14	Cluster specific rare	23
14	Cluster specific rare	15
14	Cluster specific rare	3
14	Cluster specific rare	11
14	Cluster specific rare	14
14	Cluster specific rare	5
14	Cluster specific rare	8
14	Cluster specific rare	16
14	Cluster specific rare	19
14	Cluster specific rare	5
14	Cluster specific rare	9
14	Cluster specific rare	8
14	Cluster specific rare	4
14	Cluster specific rare	4
14	Cluster specific rare	0
14	Cluster specific rare	3
14	Cluster specific rare	4
14	Cluster specific rare	13
14	Cluster specific rare	7
14	Cluster specific rare	2
14	Cluster specific rare	4
14	Cluster specific rare	17
14	Cluster specific rare	5
14	Cluster specific rare	3
14	Cluster specific rare	1
14	Cluster specific rare	2
14	Cluster specific rare	1
14	Cluster specific rare	10
14	Cluster specific rare	5
14	Cluster specific rare	11
14	Cluster specific rare	3
14	Cluster specific rare	0
14	Cluster specific rare	1
14	Cluster specific rare	10
14	Cluster specific rare	7
14	Cluster specific rare	13
14	Cluster specific rare	6
14	Cluster specific rare	3
14	Cluster specific rare	2
14	Cluster specific rare	6
14	Cluster specific rare	0
14	Cluster specific rare	6
14	Cluster specific rare	3
14	Cluster specific rare	9
14	Cluster specific rare	31
14	Cluster specific rare	6
14	Cluster specific rare	3
14	Cluster specific rare	7
14	Cluster specific rare	6
14	Cluster specific rare	8
14	Cluster specific rare	9
14	Cluster specific rare	2
14	Cluster specific rare	3
14	Cluster specific rare	0
14	Cluster specific rare	3
14	Cluster specific rare	2
14	Cluster specific rare	3
14	Cluster specific rare	1
14	Cluster specific rare	0
14	Cluster specific rare	0
14	Cluster specific rare	1
14	Cluster specific rare	33
14	Cluster specific rare	3
14	Cluster specific rare	7
14	Cluster specific rare	2
14	Cluster specific rare	3
14	Cluster specific rare	5
14	Cluster specific rare	1
14	Cluster specific rare	3
14	Cluster specific rare	9
14	Cluster specific rare	6
14	Cluster specific rare	8
14	Cluster specific rare	0
14	Cluster specific rare	8
14	Cluster specific rare	3
14	Cluster specific rare	4
14	Cluster specific rare	3
14	Cluster specific rare	8
14	Cluster specific rare	4
14	Cluster specific rare	15
14	Cluster specific rare	4
14	Cluster specific rare	3
14	Cluster specific rare	9
14	Cluster specific rare	5
14	Cluster specific rare	4
14	Cluster specific rare	1
14	Cluster specific rare	4
14	Cluster specific rare	3
14	Cluster specific rare	2
14	Cluster specific rare	1
14	Cluster specific rare	6
14	Cluster specific rare	3
14	Cluster specific rare	0
14	Cluster specific rare	2
14	Cluster specific rare	2
14	Cluster specific rare	2
14	Cluster specific rare	7
14	Cluster specific rare	2
14	Cluster specific rare	5
14	Cluster specific rare	9
14	Cluster specific rare	0
14	Cluster specific rare	2
14	Cluster specific rare	2
14	Cluster specific rare	3
14	Cluster specific rare	5
14	Cluster specific rare	0
14	Cluster specific rare	0
15	Cluster specific rare	10
15	Cluster specific rare	8
15	Cluster specific rare	2
15	Cluster specific rare	4
15	Cluster specific rare	2
15	Cluster specific rare	5
15	Cluster specific rare	8
15	Cluster specific rare	3
15	Cluster specific rare	4
15	Cluster specific rare	10
15	Cluster specific rare	2
15	Cluster specific rare	6
15	Cluster specific rare	11
15	Cluster specific rare	3
15	Cluster specific rare	7
15	Cluster specific rare	5
15	Cluster specific rare	9
15	Cluster specific rare	19
15	Cluster specific rare	3
15	Cluster specific rare	7
15	Cluster specific rare	14
15	Cluster specific rare	8
15	Cluster specific rare	0
15	Cluster specific rare	4
15	Cluster specific rare	10
15	Cluster specific rare	8
15	Cluster specific rare	8
15	Cluster specific rare	6
15	Cluster specific rare	16
15	Cluster specific rare	12
15	Cluster specific rare	9
15	Cluster specific rare	6
15	Cluster specific rare	9
15	Cluster specific rare	9
15	Cluster specific rare	7
15	Cluster specific rare	8
15	Cluster specific rare	14
15	Cluster specific rare	3
15	Cluster specific rare	6
15	Cluster specific rare	9
15	Cluster specific rare	8
15	Cluster specific rare	6
15	Cluster specific rare	7
15	Cluster specific rare	3
15	Cluster specific rare	6
15	Cluster specific rare	12
15	Cluster specific rare	3
15	Cluster specific rare	22
15	Cluster specific rare	1
15	Cluster specific rare	6
15	Cluster specific rare	1
15	Cluster specific rare	10
15	Cluster specific rare	5
15	Cluster specific rare	5
15	Cluster specific rare	2
15	Cluster specific rare	5
15	Cluster specific rare	1
15	Cluster specific rare	6
15	Cluster specific rare	0
15	Cluster specific rare	4
15	Cluster specific rare	2
15	Cluster specific rare	2
15	Cluster specific rare	13
15	Cluster specific rare	3
15	Cluster specific rare	2
15	Cluster specific rare	54
15	Cluster specific rare	3
15	Cluster specific rare	6
15	Cluster specific rare	3
15	Cluster specific rare	3
15	Cluster specific rare	3
15	Cluster specific rare	3
15	Cluster specific rare	2
15	Cluster specific rare	11
15	Cluster specific rare	3
15	Cluster specific rare	37
15	Cluster specific rare	5
15	Cluster specific rare	3
15	Cluster specific rare	2
15	Cluster specific rare	24
15	Cluster specific rare	3
15	Cluster specific rare	1
15	Cluster specific rare	7
15	Cluster specific rare	3
15	Cluster specific rare	6
15	Cluster specific rare	14
15	Cluster specific rare	6
15	Cluster specific rare	5
15	Cluster specific rare	12
16	Cluster specific rare	12
16	Cluster specific rare	37
16	Cluster specific rare	21
16	Cluster specific rare	30
16	Cluster specific rare	18
16	Cluster specific rare	9
16	Cluster specific rare	30
16	Cluster specific rare	11
16	Cluster specific rare	54
16	Cluster specific rare	24
16	Cluster specific rare	26
16	Cluster specific rare	41
16	Cluster specific rare	5
16	Cluster specific rare	22
16	Cluster specific rare	14
16	Cluster specific rare	3
16	Cluster specific rare	5
16	Cluster specific rare	0
16	Cluster specific rare	4
16	Cluster specific rare	5
16	Cluster specific rare	4
16	Cluster specific rare	2
16	Cluster specific rare	0
16	Cluster specific rare	18
16	Cluster specific rare	0
16	Cluster specific rare	1
16	Cluster specific rare	0
16	Cluster specific rare	1
16	Cluster specific rare	2
16	Cluster specific rare	1
16	Cluster specific rare	1
16	Cluster specific rare	1
16	Cluster specific rare	0
16	Cluster specific rare	2
16	Cluster specific rare	0
16	Cluster specific rare	2
16	Cluster specific rare	1
16	Cluster specific rare	3
16	Cluster specific rare	3
16	Cluster specific rare	0
16	Cluster specific rare	1
16	Cluster specific rare	1
16	Cluster specific rare	0
16	Cluster specific rare	2
16	Cluster specific rare	1
16	Cluster specific rare	1
16	Cluster specific rare	22
16	Cluster specific rare	0
16	Cluster specific rare	0
16	Cluster specific rare	1
16	Cluster specific rare	0
16	Cluster specific rare	1
16	Cluster specific rare	0
16	Cluster specific rare	0
16	Cluster specific rare	2
16	Cluster specific rare	0
16	Cluster specific rare	1
16	Cluster specific rare	0
16	Cluster specific rare	1
16	Cluster specific rare	1
16	Cluster specific rare	3
16	Cluster specific rare	2
17	Cluster specific rare	2
17	Cluster specific rare	11
17	Cluster specific rare	1
17	Cluster specific rare	4
17	Cluster specific rare	1
17	Cluster specific rare	3
17	Cluster specific rare	5
17	Cluster specific rare	2
17	Cluster specific rare	2
17	Cluster specific rare	1
17	Cluster specific rare	4
17	Cluster specific rare	0
17	Cluster specific rare	2
17	Cluster specific rare	5
17	Cluster specific rare	2
17	Cluster specific rare	7
17	Cluster specific rare	2
17	Cluster specific rare	1
17	Cluster specific rare	4
17	Cluster specific rare	0
17	Cluster specific rare	7
17	Cluster specific rare	4
17	Cluster specific rare	0
17	Cluster specific rare	1
17	Cluster specific rare	4
17	Cluster specific rare	2
17	Cluster specific rare	1
17	Cluster specific rare	0
17	Cluster specific rare	5
17	Cluster specific rare	1
17	Cluster specific rare	4
17	Cluster specific rare	9
17	Cluster specific rare	0
17	Cluster specific rare	6
17	Cluster specific rare	12
17	Cluster specific rare	41
17	Cluster specific rare	11
17	Cluster specific rare	5
17	Cluster specific rare	5
17	Cluster specific rare	4
17	Cluster specific rare	1
17	Cluster specific rare	1
17	Cluster specific rare	3
17	Cluster specific rare	10
17	Cluster specific rare	6
17	Cluster specific rare	17
17	Cluster specific rare	2
17	Cluster specific rare	8
17	Cluster specific rare	2
17	Cluster specific rare	2
17	Cluster specific rare	5
17	Cluster specific rare	6
17	Cluster specific rare	21
17	Cluster specific rare	8
17	Cluster specific rare	9
17	Cluster specific rare	1
17	Cluster specific rare	6
17	Cluster specific rare	6
17	Cluster specific rare	0
17	Cluster specific rare	7
17	Cluster specific rare	2
17	Cluster specific rare	1
17	Cluster specific rare	1
17	Cluster specific rare	10
17	Cluster specific rare	9
17	Cluster specific rare	8
17	Cluster specific rare	1
17	Cluster specific rare	3
17	Cluster specific rare	1
17	Cluster specific rare	6
17	Cluster specific rare	2
17	Cluster specific rare	1
17	Cluster specific rare	2
17	Cluster specific rare	1
17	Cluster specific rare	7
17	Cluster specific rare	6
17	Cluster specific rare	2
17	Cluster specific rare	3
17	Cluster specific rare	3
18	Cluster specific rare	5
18	Cluster specific rare	5
18	Cluster specific rare	9
18	Cluster specific rare	21
18	Cluster specific rare	6
18	Cluster specific rare	20
18	Cluster specific rare	22
18	Cluster specific rare	13
18	Cluster specific rare	10
18	Cluster specific rare	22
18	Cluster specific rare	7
18	Cluster specific rare	2
18	Cluster specific rare	13
18	Cluster specific rare	13
18	Cluster specific rare	6
18	Cluster specific rare	14
18	Cluster specific rare	15
18	Cluster specific rare	16
18	Cluster specific rare	35
18	Cluster specific rare	2
18	Cluster specific rare	32
18	Cluster specific rare	14
18	Cluster specific rare	16
18	Cluster specific rare	11
18	Cluster specific rare	5
18	Cluster specific rare	6
18	Cluster specific rare	2
18	Cluster specific rare	3
18	Cluster specific rare	17
18	Cluster specific rare	5
18	Cluster specific rare	5
18	Cluster specific rare	1
18	Cluster specific rare	8
18	Cluster specific rare	10
18	Cluster specific rare	6
18	Cluster specific rare	22
18	Cluster specific rare	2
18	Cluster specific rare	1
18	Cluster specific rare	12
18	Cluster specific rare	14
18	Cluster specific rare	0
18	Cluster specific rare	2
18	Cluster specific rare	2
18	Cluster specific rare	12
18	Cluster specific rare	6
18	Cluster specific rare	1
18	Cluster specific rare	2
18	Cluster specific rare	8
18	Cluster specific rare	8
18	Cluster specific rare	7
18	Cluster specific rare	10
18	Cluster specific rare	11
18	Cluster specific rare	8
18	Cluster specific rare	3
18	Cluster specific rare	12
19	Cluster specific rare	6
19	Cluster specific rare	8
19	Cluster specific rare	14
19	Cluster specific rare	4
19	Cluster specific rare	10
19	Cluster specific rare	1
19	Cluster specific rare	5
19	Cluster specific rare	1
19	Cluster specific rare	2
19	Cluster specific rare	4
19	Cluster specific rare	1
19	Cluster specific rare	6
19	Cluster specific rare	2
19	Cluster specific rare	2
19	Cluster specific rare	3
19	Cluster specific rare	1
19	Cluster specific rare	1
19	Cluster specific rare	0
19	Cluster specific rare	2
19	Cluster specific rare	8
19	Cluster specific rare	3
19	Cluster specific rare	16
19	Cluster specific rare	291
19	Cluster specific rare	1
19	Cluster specific rare	13
19	Cluster specific rare	3
19	Cluster specific rare	4
19	Cluster specific rare	16
19	Cluster specific rare	2
19	Cluster specific rare	0
19	Cluster specific rare	24
19	Cluster specific rare	4
19	Cluster specific rare	6
19	Cluster specific rare	2
19	Cluster specific rare	8
19	Cluster specific rare	4
19	Cluster specific rare	7
19	Cluster specific rare	5
19	Cluster specific rare	5
19	Cluster specific rare	15
19	Cluster specific rare	14
19	Cluster specific rare	27
19	Cluster specific rare	6
19	Cluster specific rare	4
19	Cluster specific rare	10
19	Cluster specific rare	7
19	Cluster specific rare	64
19	Cluster specific rare	23
19	Cluster specific rare	54
19	Cluster specific rare	57
19	Cluster specific rare	0
19	Cluster specific rare	3
19	Cluster specific rare	0
19	Cluster specific rare	2
19	Cluster specific rare	12
19	Cluster specific rare	2
19	Cluster specific rare	1
19	Cluster specific rare	18
19	Cluster specific rare	6
19	Cluster specific rare	1
19	Cluster specific rare	18
19	Cluster specific rare	1
19	Cluster specific rare	0
19	Cluster specific rare	277
19	Cluster specific rare	43
19	Cluster specific rare	30
20	Cluster specific rare	6
20	Cluster specific rare	1
20	Cluster specific rare	0
20	Cluster specific rare	10
20	Cluster specific rare	1
20	Cluster specific rare	9
20	Cluster specific rare	0
20	Cluster specific rare	6
20	Cluster specific rare	1
20	Cluster specific rare	0
20	Cluster specific rare	0
20	Cluster specific rare	6
20	Cluster specific rare	3
20	Cluster specific rare	5
20	Cluster specific rare	1
20	Cluster specific rare	3
20	Cluster specific rare	0
20	Cluster specific rare	0
20	Cluster specific rare	2
20	Cluster specific rare	0
20	Cluster specific rare	1
20	Cluster specific rare	18
20	Cluster specific rare	15
20	Cluster specific rare	3
20	Cluster specific rare	2
20	Cluster specific rare	4
20	Cluster specific rare	11
20	Cluster specific rare	1
20	Cluster specific rare	45
20	Cluster specific rare	1
20	Cluster specific rare	6
20	Cluster specific rare	0
20	Cluster specific rare	1
20	Cluster specific rare	8
20	Cluster specific rare	2
20	Cluster specific rare	0
20	Cluster specific rare	9
20	Cluster specific rare	2
20	Cluster specific rare	21
20	Cluster specific rare	2
20	Cluster specific rare	9
20	Cluster specific rare	4
20	Cluster specific rare	1
20	Cluster specific rare	6
20	Cluster specific rare	65
20	Cluster specific rare	1
20	Cluster specific rare	18
20	Cluster specific rare	1
22	Cluster specific rare	12
22	Cluster specific rare	8
22	Cluster specific rare	20
22	Cluster specific rare	3
22	Cluster specific rare	10
22	Cluster specific rare	8
22	Cluster specific rare	6
22	Cluster specific rare	11
22	Cluster specific rare	5
22	Cluster specific rare	22
22	Cluster specific rare	16
22	Cluster specific rare	8
22	Cluster specific rare	10
22	Cluster specific rare	9
22	Cluster specific rare	7
22	Cluster specific rare	14
22	Cluster specific rare	10
22	Cluster specific rare	53
22	Cluster specific rare	8
22	Cluster specific rare	42
22	Cluster specific rare	11
22	Cluster specific rare	2
22	Cluster specific rare	15
22	Cluster specific rare	11
22	Cluster specific rare	3
22	Cluster specific rare	1
22	Cluster specific rare	10
22	Cluster specific rare	6
22	Cluster specific rare	3
22	Cluster specific rare	18
22	Cluster specific rare	1
22	Cluster specific rare	2
22	Cluster specific rare	3
22	Cluster specific rare	13
22	Cluster specific rare	1
22	Cluster specific rare	8
22	Cluster specific rare	0
22	Cluster specific rare	7
22	Cluster specific rare	7
22	Cluster specific rare	21
22	Cluster specific rare	4
22	Cluster specific rare	8
22	Cluster specific rare	12
22	Cluster specific rare	3
22	Cluster specific rare	5
22	Cluster specific rare	7
23	Cluster specific rare	44
23	Cluster specific rare	49
23	Cluster specific rare	100
23	Cluster specific rare	12
23	Cluster specific rare	19
23	Cluster specific rare	11
23	Cluster specific rare	28
23	Cluster specific rare	8
23	Cluster specific rare	11
23	Cluster specific rare	14
23	Cluster specific rare	2
23	Cluster specific rare	1
23	Cluster specific rare	14
23	Cluster specific rare	4
23	Cluster specific rare	15
23	Cluster specific rare	0
23	Cluster specific rare	11
23	Cluster specific rare	0
23	Cluster specific rare	4
23	Cluster specific rare	11
23	Cluster specific rare	10
23	Cluster specific rare	9
23	Cluster specific rare	19
23	Cluster specific rare	1
23	Cluster specific rare	13
23	Cluster specific rare	3
23	Cluster specific rare	13
23	Cluster specific rare	18
23	Cluster specific rare	0
23	Cluster specific rare	4
23	Cluster specific rare	7
23	Cluster specific rare	4
23	Cluster specific rare	4
23	Cluster specific rare	8
23	Cluster specific rare	2
23	Cluster specific rare	2
23	Cluster specific rare	5
23	Cluster specific rare	11
23	Cluster specific rare	23
23	Cluster specific rare	1
23	Cluster specific rare	5
23	Cluster specific rare	56
24	Cluster specific rare	3
24	Cluster specific rare	15
24	Cluster specific rare	7
24	Cluster specific rare	15
24	Cluster specific rare	4
24	Cluster specific rare	8
24	Cluster specific rare	11
24	Cluster specific rare	7
24	Cluster specific rare	14
24	Cluster specific rare	5
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	2
24	Cluster specific rare	3
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	1
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	3
24	Cluster specific rare	2
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	1
24	Cluster specific rare	9
24	Cluster specific rare	15
24	Cluster specific rare	7
24	Cluster specific rare	20
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	0
24	Cluster specific rare	1
24	Cluster specific rare	1
24	Cluster specific rare	9
24	Cluster specific rare	8
24	Cluster specific rare	21
24	Cluster specific rare	11
24	Cluster specific rare	17
24	Cluster specific rare	6
24	Cluster specific rare	13
25	Cluster specific rare	9
25	Cluster specific rare	5
25	Cluster specific rare	50
25	Cluster specific rare	5
25	Cluster specific rare	39
25	Cluster specific rare	46
25	Cluster specific rare	3
25	Cluster specific rare	19
25	Cluster specific rare	6
25	Cluster specific rare	6
25	Cluster specific rare	8
25	Cluster specific rare	2
25	Cluster specific rare	1
25	Cluster specific rare	2
25	Cluster specific rare	49
25	Cluster specific rare	3
25	Cluster specific rare	5
25	Cluster specific rare	4
25	Cluster specific rare	49
25	Cluster specific rare	0
25	Cluster specific rare	1
25	Cluster specific rare	9
25	Cluster specific rare	2
25	Cluster specific rare	29
25	Cluster specific rare	106
25	Cluster specific rare	103
25	Cluster specific rare	39
25	Cluster specific rare	59
25	Cluster specific rare	1
25	Cluster specific rare	3
25	Cluster specific rare	5
25	Cluster specific rare	9
25	Cluster specific rare	10
25	Cluster specific rare	0
25	Cluster specific rare	49
25	Cluster specific rare	0
25	Cluster specific rare	5
25	Cluster specific rare	4
25	Cluster specific rare	3
25	Cluster specific rare	1
25	Cluster specific rare	9
25	Cluster specific rare	4
25	Cluster specific rare	1
25	Cluster specific rare	1
25	Cluster specific rare	4
25	Cluster specific rare	4
25	Cluster specific rare	15
25	Cluster specific rare	1
25	Cluster specific rare	2
26	Cluster specific rare	33
26	Cluster specific rare	8
26	Cluster specific rare	2
26	Cluster specific rare	4
26	Cluster specific rare	7
26	Cluster specific rare	23
26	Cluster specific rare	3
26	Cluster specific rare	7
26	Cluster specific rare	63
26	Cluster specific rare	24
26	Cluster specific rare	3
26	Cluster specific rare	23
26	Cluster specific rare	6
26	Cluster specific rare	14
26	Cluster specific rare	63
26	Cluster specific rare	7
26	Cluster specific rare	19
26	Cluster specific rare	64
26	Cluster specific rare	21
26	Cluster specific rare	8
26	Cluster specific rare	66
26	Cluster specific rare	1
26	Cluster specific rare	59
26	Cluster specific rare	3
26	Cluster specific rare	22
26	Cluster specific rare	13
26	Cluster specific rare	8
26	Cluster specific rare	24
26	Cluster specific rare	9
26	Cluster specific rare	70
26	Cluster specific rare	22
26	Cluster specific rare	24
26	Cluster specific rare	30
26	Cluster specific rare	20
26	Cluster specific rare	10
26	Cluster specific rare	33
26	Cluster specific rare	10
26	Cluster specific rare	22
26	Cluster specific rare	35
26	Cluster specific rare	20
26	Cluster specific rare	69
26	Cluster specific rare	67
26	Cluster specific rare	27
26	Cluster specific rare	12
27	Cluster specific rare	37
27	Cluster specific rare	6
27	Cluster specific rare	21
27	Cluster specific rare	6
27	Cluster specific rare	13
27	Cluster specific rare	12
27	Cluster specific rare	10
27	Cluster specific rare	3
27	Cluster specific rare	16
27	Cluster specific rare	16
27	Cluster specific rare	8
27	Cluster specific rare	1
27	Cluster specific rare	2
27	Cluster specific rare	6
27	Cluster specific rare	20
27	Cluster specific rare	8
27	Cluster specific rare	2
27	Cluster specific rare	3
27	Cluster specific rare	6
27	Cluster specific rare	7
27	Cluster specific rare	19
27	Cluster specific rare	5
