gene	gains	losses
pagN_1	7.5	16
group_935***	7	16.5
group_3179	6.99	15.75
group_5764***	7.5	16
intS_3*	9.7	13.26
group_1651**	5.99	0.28
group_8266	6.12	15.21
group_2721*	4.63	8.79
group_4666*****	8.5	15
group_4975	8.5	15
group_4080	9.5	14
group_2870**	7.12	13.88
group_2303************	6.62	14.38
ybaQ_2	8.62	3.58
group_3791*	12.5	11
repA**	12.5	11
group_4557*****	7.35	0.53
group_4556***	7.35	0.53
group_8304	6.66	15.34
group_2303*************	8.67	5.77
group_3906*******	7.12	13.88
group_4839*	6.12	14.58
group_2696	6.62	14.38
group_6565	3	0.14
group_8284*	8.14	13.25
traM*	10.5	13
traJ**	8.86	8.31999999999999
group_3698***	10.41	11.69
group_4307**	2.42	9.09
pemI	0.98	7.22
pemK	0.98	7.22
group_2492	4	0.25
tnpR*	5.97	0.3
group_10168	4.99	0.36
group_3958*****	7.12	13.88
group_4083*******	7	16.5
group_445*	3	0.1
group_1760*	3	0.1
group_3757*	14	9.5
group_7571	2	0.05
group_7573	6.5	1.58
group_3735*********	7.74	1.18
group_978***	13	10.13
group_7110*	3	0.09
group_3665*****	7.31	0.8
group_10036*	5	0.34
group_1862*****	4.1	9.58
rbsK/rbiA	8.27	6.79
group_2454*	11.5	12
group_240*	7.64	3.81
group_4165**	6.98	3.87
group_852	12.5	11
group_5005	6.83	0.79
group_11337	7	16.5
group_113*************	16.5	7
group_1788**	11	12.5
cea*	8.47	14.67
group_10035	6.51	16.5
group_3120*	2	0.05
group_312	2	0.05
group_1863********	13.57	6.9
group_5114***	7.03	0.86
group_1130*	9.22	12.26
group_4254	2	0.04
group_3789**	5	18.5
hhaIM	4.13	5.22
group_2053****	5.6	5.25
cdiI4	9.01	2.83
group_1939****	7.66	11.84
group_2871**	7.66	11.84
group_2706****	7.66	11.84
group_3155***	11.5	12
group_6356	4.04	0.42
group_1780	2	0.03
group_7305*	5.15	0.31
group_6807*	9.38	13.44
cvaA	12.33	8.7
ltxB	11.94	9.2
cvaC	9.92	11.91
finO_1	12.99	9.32
vapB**	13.47	8.38
vapC**	13.47	8.38
group_8592	5.87	15.52
group_427*	3	0.17
group_6372	7.15	7.19
group_3072	4	0.12
group_4443*	3.64	0.54
klcA_6	3.64	0.54
group_2816*	3	0.13
relE2*	5.08	4.47
group_3349***	4.23	3.92
group_3348***	4.23	3.92
group_5290****	3.81	2.92
group_2928*	11	12.5
group_11713	2	0.05
group_3137*	8.5	15
group_3010****	8	15.5
group_7153	2	0.03
group_4664	5.45	0.87
group_978****	9.92	11.48
group_3730	5.98	0.64
group_5764****	7.5	16
group_5220*	5	0.23
group_4335**	5.5	18
group_3671****	6.5	17
group_1746*	6.5	17
group_14521	9.18	3.91
group_4946	6.11	8.31
group_3751****	6.53	1.32
group_3750**	13.33	7.32
group_7982**	6.54	1.36
prtR*****	6.54	1.36
group_9930*	6.54	1.36
group_5570*****	6.54	1.36
group_815****	11	12.5
group_9927***	5.59	1.09
group_9926	7.44	1.76
group_9925	6.53	1.29
group_9924*	5.59	1.09
group_4442*******	13.04	7.75
group_286*****	13.35	8.63
group_8333	3	0.13
group_6116******	0.66	6.26
group_1593	3	0.09
group_1929**	5.56	8.67
nucH***	5.56	8.67
group_6267******	5.56	8.67
group_6266****	8.66	7.7
group_5670*	5.56	8.67
group_138	5.56	8.67
group_2242**	8.97	6.82
pndA*	0.8	6.85
group_287********	8.97	6.82
group_6075********	0.8	6.85
group_6262**	14.45	7.21
group_6261**	14.43	7.18
group_3887***********	14.45	7.21
group_759*	9.62	6.76
group_5676	14.45	7.21
group_2417**	1.98	8.05
group_2418**	8.97	6.82
group_6010	0.8	6.85
group_6011*	7.16	6.04
group_2176	14.95	6.72
yggR_2*	16.5	7
group_2178	9.54	7.77
group_2179	9.54	7.77
group_2180**	9.61	7.31
group_2181*	4.43	9.26
group_5753***	13.27	9.53
group_1962*	9.62	6.76
group_1963*	9.62	6.76
group_1964****	14.15	8.12
group_1965**	9.62	6.76
tcpT**	9.62	6.76
group_2188******	9.61	7.31
group_2189******	15.5	8
group_2189*******	9.62	6.76
group_6242***	14.95	6.72
group_2079***	1.42	7.56
yqiK_2*	2.22	8.33
group_4465	11.24	11.67
group_4463***	11.5	12
group_990	7.06	0.68
group_5330**	7.5	16
group_6076**	11.28	11.52
group_6077***	11.28	11.52
group_4200**	10.47	10.12
group_1478********	2.06	3.77
group_2255**	7.45	12.71
group_6941*******	9.87	12.22
cia*	5	0.22
group_566	8.65	3.42
group_4464*****	3	0.01
group_5844	3	0.09
group_5258*********	14	9.5
group_2636****	9	14.5
group_4090****	9	14.5
group_8198	3	0.13
group_8199	9	14.5
group_8154	9	14.5
group_1328****	8.5	15
group_5953*	8.69	2.05
group_3733*	7.97	1.18
group_7056*	8.5	15
group_2720**	8.5	15
group_1683******	8.5	15
intS_4*	8.5	15
group_6242****	13	10.5
group_848*	5.8	16.73
group_6249	3.64	0.54
group_9746	3.64	0.5
dnaB_2**	8.56	12.4
group_5699*******	9.08	12.72
group_5698*********	3.64	0.5
group_6570****	3.64	0.5
group_5013****	3.3	7.68
group_5012**********	3.3	7.68
group_7157	3	0.06
group_5010	3	0.06
group_7155	3	0.06
group_5487	3.64	0.5
group_4675******	9	14.5
ydeO_1	3	0.09
ydiV_2*	4	0.15
group_695*******	12.54	8.4
group_4345	2	0.03
group_5984	3	0.04
group_5392*	0.0700000000000001	4
relE**	5.44	10.87
group_5539**	7.97	0.61
opgE_1	8.5	15
group_1799*****	8	15.5
group_5460*	11.5	12
group_4671***	13.5	10
group_6074**	14.5	9
group_4675*******	11	12.5
group_5019	11	12.5
group_1516*	8.5	15
group_5012***********	11	12.5
group_7991***	11	12.5
group_4778*	11	12.5
group_5513**	10.5	13
group_9768*	10.5	13
group_4440**	11	12.5
group_5755****	11	12.5
group_6408********	11	12.5
group_6409***	11	12.5
tcpT***	10.5	13
group_2683*	11	12.5
group_7983**	10.5	13
group_2684********	13	10.5
group_5859*	4	0.11
group_5997**	3	0.05
group_4947****	7.94	0.84
group_1685*	6.83	0.75
group_1129	3	0.09
group_3907*	2	0.03
group_12133	3	0.04
group_6938*	3	0.03
group_6057**	2	0.01
ydaG	10.5	13
group_2224	12.5	11
group_3136	12	11.5
group_9783*	8.69	11.64
group_3477********	3.74	6
gnu	7.61	7.59
group_6488*	3	0.08
group_3238****	6.69	0.95
group_4058*****	4.99	0.44
group_4019***	7	16.5
group_2713	8.27	6.88
group_2712*	6.97	2.72
group_2711*	7.01	2.96
group_2707****	7.89	6.55
group_2706*****	7.89	6.55
group_4877**	7.89	6.55
group_3778*****	7.55	1.72
group_4192	7.94	1.98
group_2484*******	7	16.5
group_8597***	7.91	1.17
group_2945******	7.5	16
group_2946	8.7	1.62
group_9254*	8.7	1.62
group_6426*	7	16.5
group_2923***	6.97	0.5
group_3049*****	8	15.5
group_815*****	7.5	16
apbC_2	9.49	5.19
group_4247	6.98	0.58
group_4715**	8.74	1.5
group_1385	8.5	15
group_7198**	4.99	0.41
group_6942*	7.92	0.89
group_6943	7.92	0.89
group_12207	7.5	16
group_518	7.27	1.64
group_3906********	8.86	2.98
group_2459****	8.86	2.98
group_2845****	9.13	1.72
group_4705*	7.5	16
rnhA_2	7.5	16
group_1045*	7.5	16
group_5346**	7.5	16
dfrD	7.5	16
group_2908*****	7.5	16
thyA2	8.77	3.08
nrdB_2*	7.5	16
nrdA_2	9.09	6.5
group_5747	7.5	16
group_4038	7.5	16
group_5746***	9.35	4.22
group_3054	7.5	16
group_4789	9.09	6.5
repB_1**	7	16.5
group_4510	7.5	16
group_4639****	7.5	16
group_4638*******	7	16.5
group_3007**	8	15.5
group_4291****	9.09	6.5
group_12186*	7.5	16
dnaE_1	8.65	1.67
group_4779**	9.09	6.5
group_1052*	9.09	6.5
grxA_2	8.66	1.77
group_4561***	9.3	4.33
group_4560***	7	16.5
group_4091****	6.93	0.56
group_3843*	5	0.26
group_4312**	3	0.06
group_4313********	9.12	6.08
group_2875**	7.5	16
group_4763*	9.09	6.5
group_3958******	6.32	0.44
group_5294***	7.5	16
group_4875	8.77	1.4
group_2413**	7.5	16
ospG	5.6	0.68
group_3871***	10.99	11.28
hin_2	10.5	13
group_4335***	6.5	17
group_1760**	6.5	17
group_4341****	8	15.5
group_3785*	7	16.5
group_4748**	7.5	16
group_2168	3.58	2.51
aroH_2	8.7	13.28
pfeA	8.14	3.99
besA	8.14	3.99
fes_2	8.14	3.99
msbA_3	7.71	5.73
elmGT*	7.94	5.33
group_729	8.48	4.97
group_4364	9.5	14
group_683***	9	14.5
hpf_2*	4.44	6.64
fhuC_2	4.44	6.64
mntB_1*	4.44	6.64
mntB_2*	4.44	6.64
group_1645*	9	14.5
group_789*	8.05	3.38
group_7160***	7	16.5
group_6389	3.95	8.24
sopB	6.2	9.72000000000001
group_11769	10	13.5
group_3794*****	9.33	3.07
group_70	2	0.05
group_930****	4.17	0.2
group_3664********	5.99	4.27
group_2068*****	10.91	10.52
group_978*****	7.48	8.43
group_4227*	2	0.03
group_9957	7.5	16
group_5599**	6.56	16.57
group_3366	7.7	3.58
group_728****	7.59	1.36
group_5003	7.58	5.85
group_4839**	7.76	8.12
yciC	8	15.5
group_5013*****	0.72	7.84
group_4845****	7.45	13.86
ompT_2	6.75	6.42
group_764***	7.6	9.01
group_3735**********	8.38	12.96
group_1805********	7.47	13.72
group_1479**	8.82	6.08
group_11641*	3.64	0.54
group_528**	4.63	0.52
group_6149	17	6.5
relE2**	9.02	5.11
group_3544***	6	17.5
group_2303**************	6.5	17
group_4861****	7.49	2.86
group_4684****	2.99	0.07
group_2637**	8.5	15
group_12597	4.23	0.34
group_12596	4.23	0.34
group_12595	4.23	0.34
group_1912*	7.13	1.11
group_1862******	13.5	10
atm1*	4	0.06
group_6162**	8.88	3
group_3122******	8.26	5.05
intQ	8.26	5.05
group_4855	5.28	0.2
group_4856**	6.27	0.35
group_6266*****	7.49	2.86
group_6265*	8.3	2.15
group_6159*	7.18	1.93
group_6039**********	7.49	2.86
group_4862	6.75	0.99
group_4863**	5.76	0.81
tfaE_2***	9.59	12.22
group_7559	4	0.08
group_7968***	7.96	0.94
group_1860**	0.05	3
group_3551**	13.26	9.01
ybcO*	14.5	9
group_4880	3	0.05
recT_2	3	0.17
group_4888**	4	0.08
group_4890**	1	0
group_4902**	2	0.03
group_12038	8.21	1.33
group_4918	3	0.07
group_511	10	13.5
group_3533******	10	13.5
group_2862*****	10	13.5
group_3010*****	9.5	14
group_2071	9.5	14
group_3536***	11	12.5
group_4674	11	12.5
group_4675********	11	12.5
group_3539	11	12.5
relE***	10	13.5
pir**	7.93	7.27
group_2364*************	9.5	14
group_4093*	7.85	14.97
bin3*	9	14.5
group_4091*****	6.76	7.76
group_7346**	7.47	9.92
stpA_2*	8.2	6.25
group_3837***	8.53	12.66
yhcR_1*	11.34	11.48
group_814*****	9.5	14
virD4*	9.5	14
ptlH	9.5	14
group_1351**	9	14.5
virB9****	9.5	14
yjjJ	3.99	0.22
group_3780**	9	14.5
group_8119	2	0.04
group_4619**	14	9.5
group_2156	3.64	0.5
group_9364*	10	13.5
group_10275**	10	13.5
virB4*	8.5	15
group_6513**	8.5	15
group_4349*	14	9.5
group_2247*****	13.5	10
group_2246******	13.5	10
group_5010*	2	0.03
group_6012****	3.99	0.22
group_2671	3	0.14
dhfrI*	9	14.5
group_1899*	7.69	2.32
group_2228******	5.2	0.34
cirA_2*	7.96	6
group_4466*	10.5	13
group_3751*****	7.19	4.11
group_5407*	9.54	10.64
mchB	7.35	1.48
mchI	7.11	10.14
group_6455**	7.38	5.76
group_5650***	10.09	9.8
group_5034**********	9.77	10.78
group_5258**********	10.03	12.11
fes_2*	8.52	11.04
group_6106	5.83	1.36
group_5522***	4.85	0.32
group_6116*******	5.61	2.74
group_6117****	3.1	4.86
opgE_2	4.5	8.56
pagN	8.3	7.64
group_3238*****	8.34	6.6
group_49**	2	0.02
group_8155*	5.62	4.07
group_2947*	9.37	13.43
group_3489**	4	0.18
group_5663****	5.61	0.74
group_4129	4.63	0.65
group_5654**********	5.61	0.74
group_5655**	5.61	0.74
group_1761******	7	2.87
group_12174	5	0.31
group_8639	2	0.05
group_735	3	0.17
group_13667	5.98	0.58
group_1805*********	4	0.19
group_135*	5	0.21
group_4565***	13	10.5
group_8157	2	0.03
group_5452**	7.27	1.64
group_5929*	2	0.05
group_2097*	3	0.06
group_3532*******	10.91	11.24
group_528***	6.78	0.84
group_7292***	2	0.03
lsoA	6	17.5
lsoB	6	17.5
group_4070**	4	0.14
group_7638**	4	0.19
group_4452**	7.82	3.57
group_9930**	7.31	14.96
group_4800	4.7	9.41
group_4950**	8.76	3.62
group_4762********	6.5	17
group_3672*****	5.23	5.69
group_4638********	7.69	3.47
group_5882**	7.05	0.56
group_6311*	5	0.32
group_2707*****	8	15.5
group_4440***	7	16.5
group_5126	3	0.17
group_2486**	6.96	0.46
group_4329**	2	0.03
group_1863*********	1.24	8.16
group_3199	10.24	8.59
group_4301***	5.92	6.23
group_4467***	6.93	0.61
group_3999*****	7.82	1.09
group_7419***	8.71	1.54
group_6758**	4	0.05
group_6266******	5.15	0.31
group_6647	4	0.21
group_4147	4	0.21
group_6264*****	5	0.28
cdiA_1	4	0.21
czcB	2	0.05
czcA	4	0.21
group_7271	4.12	0.22
group_6669*****	4.12	0.22
group_7300	7.39	3.14
group_9658*	5	0.28
group_6307	4	0.21
group_5381***	6.77	1.07
cdiA_3	4	0.21
group_6804	9.16	12.85
gltS_2	8.16	13.84
yqjZ	12	11.5
group_3989**	12	11.5
group_3988*	11	12.5
tetR**	13.4	8.32
tetA**	13.4	8.32
tetC	13.4	8.32
tetD	12	11.5
group_2816**	3	0.03
group_3768*	4.12	0.22
group_7307	4.12	0.22
group_7303***	4.12	0.22
group_7302	4.12	0.22
group_5958	2	0.07
group_4677*******	9	14.5
group_4676****	10	13.5
group_8155**	8.47999999999999	2.27
dpnM	9.5	14
group_3842******	6.5	15.6
group_1517**	10	13.5
group_3751******	9.14	5.75
group_3518***	2	0.07
group_681	4	0.17
group_7724**	2	0.07
group_4464******	10.5	13
group_1493*	4	0.1
group_7546*	4	0.24
group_10166*	3	0.17
group_4099**	6.51	2.78
prtR******	6.51	2.78
group_5716**	6.51	2.78
group_1972	7.72	1.2
pglA	3	0.1
lnpD	3	0.1
group_3666**	7.32	14.72
group_5655***	7.46	1.32
group_1864	9.12	6.88
group_5529**	9.12	6.88
group_5115	3	0.05
group_5654***********	9.98	6.46
group_2302*****	8.63	3.76
group_9163*	5.93	1.55
rffH_2	3	0.1
fdtA*	3	0.1
group_1225*	3	0.1
fdtB*	3	0.1
wzxE_1	3	0.1
group_2261	4	0.14
group_877**	13.5	10
group_2267	10.5	13
group_3230**	4.78	0.4
group_7193*	2	0.07
group_7192	3	0.17
group_2359*	4	0.2
group_7692	3	0.05
group_2246*******	5.52	8.66
group_7327*	2	0.03
group_12667	2	0.03
group_2685***	12.5	11
group_4464*******	7.22	5.51
group_5510*	6.93	6.47
group_2624	3.99	0.17
hin_1**	14	9.5
group_5034***********	9.07	10.8
group_3518****	10.78	11.29
group_3519***********	10.78	11.29
yddM_1**	6	17.5
group_3980*	7.3	1.55
group_5939	7.3	1.55
group_3688***	6.15	0.27
group_6645*	2	0.07
group_6251	7.49	2.86
group_2705**	6.73	3.35
cra_2	4.93	5.08
scrB	4.93	5.08
sacX	4.93	5.08
scrY	4.93	5.08
scrK**	4.93	5.08
group_10141	3	0.08
group_2738*	4.42	1.02
intA_1*	4	0.13
group_7696***	2	0.03
group_7697**	2	0.03
group_2949**	2	0.03
queH	16	7.5
group_4860******	6.78	1.18
group_1483*	4	0.16
group_2297**	4	0.16
group_1788***	14.02	9.19
group_4675*********	8	15.5
vapC_2	7.26	8.65
group_4462***	10.5	13
group_3164	7.26	8.65
group_14684	3	0.17
group_4472****	9.26	7.92
group_6953*	7.13	0.79
group_6959	5.13	0.29
group_113**************	5.18	3.19
group_6374*	5.81	0.54
group_4305**	4.93	4.14
group_6376*	4.93	4.14
group_5939*	4.93	4.14
group_2549	4.93	4.14
group_7912	4.93	4.14
group_6325***	3	0.15
group_2327	4.03	1.38
group_2228*******	15.05	7.22
mobA_2	16.5	7
group_3885******	15.39	7.2
group_1908*	4.98	0.56
group_1909**	4	5.83
group_6683***	6.98	2.24
group_5528**	7.85	1.05
group_5481***	4	0.27
group_2021**	4	0.27
group_2022***	4	0.27
group_2209*	15	8.5
group_5290*****	3.23	3.53
group_4671****	3.23	3.53
group_3472	15	8.5
group_697****	5.56	0.81
group_2986*	14	9.5
group_2136	9	14.5
group_2135	9	14.5
group_2134*	11.5	12
group_4931**	4.75	0.51
group_4932	4.75	0.51
traL****	4.75	0.51
group_7997	4.75	0.51
group_4928*	3.78	0.36
group_5463*********	2.99	0.11
group_4899***	8.06	8.64
group_4740*	3.78	0.36
group_5528***	11.86	11.05
group_4903*	3.78	0.36
group_4631****	4.78	0.42
group_1675	13.06	8.26
group_7983***	4.75	0.51
group_7982***	4.75	0.51
group_4909**	4.75	0.51
group_7980	4.75	0.51
group_4638*********	4.75	0.51
group_4639*****	4.75	0.51
virB4**	4.75	0.51
group_4987*	4.75	0.51
group_4988*	4.75	0.51
group_5517*	4.75	0.51
group_5516***	4.75	0.51
group_5515	4.75	0.51
group_5514	4.75	0.51
group_5513***	4.75	0.51
group_7969**	4.75	0.51
group_7968****	4.75	0.51
group_5510**	4.75	0.51
group_4996*	4.75	0.51
group_5506******	4.75	0.51
group_4998***	4.75	0.51
group_5737	3.78	0.36
group_7626*	3.78	0.36
group_4704*	3	0.14
group_6976**	6.2	0.67
group_5958*	6.2	0.67
group_926*	5.43	9.33
group_3429****	6.2	0.67
group_3048***	10.5	13
group_2376****	9.5	14
lgoR*	4.54	5.52
lgoT	3.98	4.6
group_3698****	13	10.5
group_1687*	10.5	13
group_5343*	3	0.13
group_6791***	6.86	2.2
group_4087****	13.5	10
group_3473**	12	11.5
group_3472*	12	11.5
group_2225	14.7	7.16
group_1508**	4.93	0.42
group_3439******	13.65	8.89
group_2163*	8.5	6.34
group_2181**	8.65	10.27
group_5012************	8.8	5.72
gntP	1.06	6.25
group_1848********	11.5	12
group_1789****	7.97	0.78
group_1788****	8.35	0.92
group_8212	8.35	0.92
group_7177	9.25	1.41
group_3972*****	9.25	1.41
group_3973**	6.29	0.33
group_2861****	6.29	0.33
group_6098	6.29	0.33
group_2862******	6.29	0.33
group_3977**	6.29	0.33
group_6101**	6.29	0.33
group_8216*	6.29	0.33
group_1777****	6.29	0.33
queD_1	6.29	0.33
group_6105*****	6.29	0.33
group_6013*****	7.38	6.54
ulaA_2	13.14	9.99
ulaB_2	12.64	10.49
ulaC_2	12.64	10.49
gntR_3	12.14	10.99
group_8349**	6.45	1.53
group_5461*****	6.45	1.53
garP_2*	6.45	1.53
yngG	6.45	1.53
yfdE_2	6.45	1.53
group_2878*	5.44	1.3
group_8228**	5.45	1.23
group_3892****	4.63	0.62
group_5090*	3.87	0.35
group_6567	4	0.16
group_6801***	4.99	0.22
group_6746	2	0.05
group_4899****	15.56	7.57
group_1139	3	0.18
group_3722*	7.15	1.08
group_2448******	8.5	15
group_4555***	8	15.5
group_4524*	4.62	0.65
group_5394***	5.61	0.77
group_1483**	8.5	15
group_2921***	6.96	0.84
group_4561****	10	13.5
group_10806	3	0.17
group_3135*	3	0.17
group_5733	3	0.09
group_1963**	11.25	9.34
group_10782*	4	0.23
group_3087*	3	0.13
group_5742*	8	15.5
group_6132	7	16.5
group_2188*******	14	9.5
traM**	16.5	7
group_3533*******	17	6.5
group_3190***	17.5	6
group_3480**	15.5	8
group_285****	14.5	9
group_2301*********	11.5	12
group_2208*****	11.5	12
repE_2	8	15.5
group_112********	15	8.5
group_3989***	15.5	8
group_6500********	5.25	9.08
group_17****	2	0.02
group_16*	4	0.18
group_2376*****	2.02	4.42
ompN_2	3.87	0.39
yedR	2.47	5.07
rmlA	3	0.08
group_2421*	9.5	14
dcm_1*	6.5	17
ecoRIIR*	6.5	17
group_1908**	15	8.5
ltrA**	10.5	13
group_7128	8.82	3.28
group_8990*	8.82	3.28
group_2956**	8.82	3.28
group_5574	6.6	14.4
group_9173	6.83	1.1
tfaE_2****	13	10.5
group_3921	2.11	0.05
group_6425*	4	0.25
group_3263**	3	0.13
ydfO_2*	10	13.5
kilR**	7.26	0.75
group_3676	5.3	0.33
group_8426	3	0.14
group_7378	4	0.16
group_7381*	3	0.07
hin_2*	6.89	0.93
group_7383**	3	0.07
pglJ	3	0.1
group_5934	3	0.1
group_5935*	3	0.1
group_1998*	3	0.1
group_4561*****	8.71	5.8
group_3047***	4.63	0.52
group_7141***	3	0.1
group_7993***	4.75	0.51
group_941**	9.67	2.14
group_5917*	4	0.14
group_3892*****	9.23999999999999	3
group_3532********	9	14.5
hokB	7.88	2.92
group_1975*	0.880000000000001	8.29
group_11852*	8.52	5.88
group_284***	13.6	9.68
group_4196**	9.5	14
group_1913*	6	17.5
group_1928***	10.85	11.93
group_4062*	14.5	9
group_1511**	5.96	0.51
group_2329**********	14.23	8.68
group_117**	14.23	8.68
ybiI_2	14.23	8.68
group_1515	6.5	17
dam_2*	14.73	8.18
group_2048**	15	8.5
group_4064**	14.5	9
group_3402*	13.37	8.73
group_4065	15.5	8
group_4569*****	14.37	7.73
group_4208*******	15.5	8
group_4209****	15.5	8
group_4566*	15.5	8
group_2202*	15.5	8
group_4565****	15.5	8
group_4564**	15.5	8
group_2328****	15	8.5
group_4563****	15	8.5
group_4060**	15.5	8
group_9874*	15.5	8
group_4562*************	13.87	8.23
group_695********	15.5	8
group_770*	15.5	8
group_4561******	15.5	8
gpFI**	15	8.5
group_691	14.37	7.73
group_3551***	15.5	8
group_3958*******	14.5	9
group_870*******	15.23	7.68
group_7188**	15.5	8
group_2869	14.6	8.68
group_5004***	5.87	0.89
group_7177*	5.84	0.39
group_5001*******	5.43	7.87
group_6148****	4.99	0.64
group_4564***	7.18	9.64
group_10114**	10.35	9.65
group_4704**	6.02	8.01
group_5924	4	0.04
group_4443**	6.41	16.64
group_5010**	6	17.5
group_7993****	9.5	14
group_993**	7.84	4.2
group_2686*********	5.5	18
group_3403****	9	14.5
group_1680****	12.33	10.6
group_4456**	4.97	0.19
group_4749******	1.97	7.66
group_1814*	3.5	4.26
group_5094	3	0.14
group_6985*	6.86	1.11
group_3292*	8.69	6.31
group_6365	5.73	4.87
group_2328*****	12	11.5
cbrB_1	2	0.04
group_11171*	4.63	0.64
ynjC_2	3	0.08
hpcD*	5.19	8.8
group_5812**	4.22	0.13
group_797	5.27	0.25
group_249*******	8.5	15
group_4639******	9	14.5
group_5294****	9	14.5
yjhP	7.5	16
ysdC*	9	14.5
gatB_3	9	14.5
gatC_3	9	14.5
group_7726*	9	14.5
ulaC_1	9	14.5
rpe_2	9	14.5
srlR_6	9	14.5
kdgR_2	8.5	15
yjhG	9	14.5
idnT_1	9	14.5
deoR_2*	9	14.5
group_2329***********	9	14.5
fucA_2	9	14.5
mtnA	8.5	15
mtnK	8.5	15
tuaG	7.36	7.98
group_935****	8	15.5
group_454**	9	14.5
group_3574	6	17.5
group_2568*	6.5	17
group_1684*	6.5	17
group_2877***	5.75	17.21
ompX_3	15	8.5
group_5698**********	10.5	13
group_4303	14	9.5
group_4304*	16	7.5
tfaE_1****	7.47	4.82
group_7601*	2	0.03
group_7762	3	0.06
group_7763	2	0.03
group_7604***	2	0.03
group_7605**	2	0.03
group_7766*	2	0.03
group_7767	3	0.06
group_6032	6.58	0.5
group_7616***	3	0.09
icaB*	12.5	11
group_5755*****	13	10.5
group_5673*******	13.5	10
lpxM2	13.5	10
group_4716*************	7.98	0.96
group_2863********	5.15	0.14
group_2684*********	8.57	2.23
group_2683**	8.57	2.23
group_5665*****	7.13	7.43
group_4929*	3.99	0.17
group_2945*******	6.75	0.79
group_5452***	3	0.13
group_5453	2	0.07
acuR	9.5	14
group_286******	0.56	5.96
group_5034************	0.93	6.92
parM**	3.28	9.2
group_1217**	0.93	6.92
group_1546**	3	0.06
group_8316**	6.57	16.36
group_2686**********	0.69	7.32
yokD*	7.03	14.77
tmrB	9.21	4.98
group_3013***	6.99	15.75
group_15639	12.5	11
group_2079****	8.81	5.72
group_4302****	9.62	13.52
group_5465*	12	11.5
srpC_2	13	10.5
group_5467****	12	11.5
ant1*	11.5	12
dhfrI**	10.5	13
group_7642	7.99	6.15
group_5513****	7.99	6.15
group_4950***	6.98	0.54
group_5296****	6.03	0.73
group_4082********	9.09	3.58
group_4084**	8.87	13.93
group_11922	10.12	13.02
group_10090	8	15.5
group_10091**	7	15.75
group_10092	7	15.75
group_10096*	6.5	16.25
group_2218	7.5	15.25
group_2219****	7	15.75
pagN*	9	14.5
intA_2**	14.5	9
group_2711**	5.62	17.46
group_5934*	3	0.05
group_4265	10.38	11.04
group_2455	3	0.09
group_7207	3.64	0.5
group_9364**	9.5	14
group_1131**	9	14.5
group_2901*	3	0.1
group_4909***	6.97	0.65
group_438	6.97	0.65
group_4091******	8.46	2.25
group_7359*****	2	0.03
group_9006*	4	0.17
group_6368**	3.57	0.54
group_6514**	4.62	0.54
group_7346****	3	0.06
group_2282	8.5	15
group_4784	8.5	15
ydaG*	7	16.16
group_1807****	11.5	12
group_5893*	7.61	2.49
group_2189********	8.93	12.99
group_4306*	6.73	0.75
group_3825*	6.81	0.74
group_2303***************	13.5	10
group_3886*****	14.5	9
group_9780	8.64	3.57
group_9995	2	0.03
group_7968*****	6	16.57
group_7967**	6	16.57
group_12472	8.44	1.82
group_8348	10.5	13
group_2485****	4	0.24
ygiZ	6.75	0.97
group_5812***	2	0
group_1929***	14	9.5
group_6294***	2	0.07
group_2383**	4.75	0.51
group_6536*	2	0.07
group_7567**	2	0.07
group_5699********	2	0.07
group_7566**	2	0.07
group_4737*	2	0.07
group_5698***********	2	0.07
group_6544*	2	0.07
group_6545*	2	0.07
group_6546*	2	0.07
group_6220	3	0.14
group_2358***	3	0.06
group_1939*****	7.77	5.01
group_5448****	5.98	0.38
group_6360****	2.65	0.4
group_5484*	2	0.05
group_5751****	13.5	10
group_6198*****	7.85	1.38
group_2231	7.85	1.38
group_5542	2	0.05
group_710	4.63	0.65
group_6174*****	10.15	12.38
group_7273	7.12	8.95
group_6250	7.49	2.86
group_1867**	4.87	0.44
group_8913	2	0.05
ntdA	9	14.5
ntdB	9	14.5
group_3465**	10.69	11.84
group_691*	10.69	11.84
group_3795******	9.28	13.46
group_3949***	2	0.09
group_1804****	3	0.05
group_3958********	3	0.05
group_1589***	2	0.02
group_3688****	4.99	0.27
group_6246*	12.5	11
cbeA_2**	7.77	1.24
intA_4*	6.64	0.73
group_7828	6.64	0.73
group_7829	6.64	0.73
group_3787**	5.85	0.46
group_8522*	4.98	0.15
group_5412***	5.85	0.46
group_5413	6.64	0.73
traC*	7.54	1.11
group_5414*	7.54	1.11
group_5415*	4	0.09
group_5416***	4	0.09
group_3678*	4	0.09
group_14029	4.99	0.22
group_7579	2.65	0.44
group_8222*	8.15	3.35
group_3734******	7.93	1.35
group_4062**	2	0.05
repE*	10.38	12.2
cynR_3*	4	0.15
group_2072*	8.75	3.03
group_3887************	4.62	0.61
group_165	7.36	8.46
group_5663*****	7.86	7.89
group_6937***	6.98	0.54
group_6833*	6.98	0.54
group_6832*	5.77	5.6
group_787	5.77	5.6
tcpE*	6.55	15.76
group_2922**	9.63	2.43
group_4859***	5.98	0.61
group_4877****	9.5	14
group_1449	7.5	16
group_5619**	2	0.05
group_1910*	9.5	14
group_5219*	6.5	17
group_3869*******	7.62	15.59
group_2246********	6.98	5.45
group_4238*	4.63	0.63
group_4091*******	6.83	0.69
group_4548**	8.97	1.68
