gene	gains	losses
group_3067	2	0
yjaB_3	2	3
group_1749	2	3
group_7946*	5	0
group_1466	2	0
group_3086*	2	0
group_437	5	0
group_3107*	4	0
group_8239**	3	0
group_2659*	4	0
group_2660*	4	0
group_322	5	1
group_1776****	6	1
group_1775**	6	1
group_5458****	2	0
group_3636*	2	0
pic_1	2	0
pic_1*	2	0
group_2147*	2	0
group_3429********	3	0
group_1516***	4	0
group_1517*******	3	0
cdiA_2**	3	0
group_10453	5	0
group_3128*	5	0
group_3129***	5	0
sfaA**	2	0
group_24****	9	3
group_1819	5	0
group_4741	5	0
cnl***	6	0
cai**	5	0
group_4442**************	5	0
group_4301*******	6	0
group_5115**	5	0
group_1539	3	0
group_6669******	3	0
group_1641**	5	0
group_6075************	2	0
group_3431	4	3
group_3294*******	2	0
cia***	2	0
group_6111**	5	1
group_6123*	2	0
group_6145	3	0
group_9277*	4	0
group_3763****	3	0
group_1737**	3	0
group_3761*	6	0
group_3285	3	0
group_3940****	4	0
group_577*	5	0
group_3806**	4	0
ssb_2*	12	3
group_2246************	1	11
group_940******	7	0
group_3438*****	3	0
bspRIM*	5	0
group_71*	3	0
group_6372****	6	0
group_4507	3	0
group_1212	4	1
group_149***	6	0
group_160	3	0
group_11464	3	0
group_11463*	3	0
group_9786**	7	1
group_11431	6	0
group_2109*	2	0
group_3555************************	4	13
group_1991***	3	1
group_2120	3	0
group_4742*	3	0
group_710**	2	0
group_1632**	2	0
group_3748*****	2	0
ypjF*	3	1
yfjZ*	2	0
hxlB_1	5	0
fabG_2**	5	0
rpe_2*	5	0
gatC_1	5	0
gatB_1	5	0
gatA_1	5	0
group_3262**	5	0
group_2879****	5	0
gatC_2*	5	0
group_4717*****	5	0
gatA_2	5	0
sorC_1*	5	0
group_3335	2	0
group_3503***	10	0
group_41	4	0
group_1682*********	2	0
group_968**	3	0
group_157**	3	0
group_156*	4	0
group_2569***	3	0
group_11881**	8	1
group_1699**	5	1
group_10374	4	0
group_3906*************	5	2
group_9143*	5	2
group_3418*	5	2
group_3419**	5	2
group_9139	5	2
group_9138****	5	2
group_4158**************	5	2
group_1911****	2	2
group_1912****	5	2
group_1913****	4	3
group_9435	4	3
group_9436	4	3
group_3428***	9	2
group_3429*********	5	2
group_3887******************	5	2
group_2097*****	5	2
group_2096**	5	2
rrrD_2*	2	0
group_2094	6	2
group_1928******	7	0
group_4174*	4	0
group_2246*************	5	2
sopB_1	5	0
group_2634****	6	0
cbeA_3**	9	1
group_3730**	5	1
group_6800***	8	0
group_7577	2	0
group_3797*********	4	1
group_5657*****	1	0
group_6367**	2	3
group_4159****	2	0
xerH	3	0
group_5452*******	6	0
group_7192**	3	0
group_3249**	4	0
tfaE_2******	5	0
group_199*	3	0
group_10929*	3	0
hbp*	7	0
group_5302*	3	0
group_5301*	3	0
group_2671**	3	0
group_1647**	3	0
group_2672**	3	0
group_1776*****	3	0
group_5298***	3	0
group_3111***	3	0
group_1777*******	3	0
group_4920*	3	0
group_4921	3	0
group_2673**	3	0
dpnA*	3	0
group_3108	3	0
group_4209*******	3	0
group_3106	3	0
group_4928**	3	0
group_4929**	3	0
group_4930	3	0
group_3102**	3	0
group_4932**	3	0
group_4213*****	3	0
group_3196****	3	0
group_4215***	3	0
group_3362***	3	0
group_1682**********	3	0
group_1683********	3	0
group_4939*	3	0
group_1650*	3	0
group_530*	3	0
group_3195***********	3	0
group_4950*******	3	0
group_4951***	3	0
group_4217****	3	0
group_3276**	4	0
group_79****	4	0
group_3994***	3	0
group_2180****	4	0
group_3490*	4	0
group_2181****	4	0
group_2096***	5	1
group_2988***	5	0
group_4451*****	3	1
group_5138*	2	0
group_4888***	10	4
group_5153***	2	0
group_2956*****	4	0
group_5180***	3	0
group_5203***	4	0
group_5661*****	5	0
group_4003********	5	0
group_4197***	3	0
group_4202*	2	0
group_1005***	4	0
group_4209********	6	3
group_4443********	7	4
group_35***	3	0
group_6334**	2	1
group_6223*	5	0
group_1317***	3	0
group_5938******	5	0
group_559	5	0
group_1315**	3	0
group_7907*	2	0
group_7894**	2	0
group_7877***	2	0
group_3359******	2	0
group_3377	2	0
group_2****	7	1
group_3483***	3	0
group_2691*******	5	1
group_5424	2	0
group_7050*****	3	0
group_6175*****	5	0
group_5451*	3	0
group_5463****************	9	1
group_854	2	0
group_958	6	0
intQ_3**	2	0
group_11607	10	4
group_5894***	8	1
group_5246*	3	0
group_96	2	0
group_1797*	2	0
group_3703*	4	0
group_5381*****	10	0
group_5383*****	3	0
group_10671*	4	0
group_3834*******	2	0
group_3836**********	2	0
group_2888*********	8	2
hpaIIM	8	2
group_2608*	3	2
group_7684****	3	0
group_5327	2	0
group_3415	3	0
group_4555******	8	1
group_12225	4	1
yfjZ**	3	0
group_5779***	3	1
group_12241	2	0
group_970***	4	0
group_1652*	6	1
group_669******	6	1
ail***	6	1
group_2710*****	7	1
group_2046******	6	0
group_4380***	3	0
group_4236***	2	1
group_1373**	4	1
group_2386	3	0
group_2339*****	2	0
group_10987	4	4
group_6619***	4	0
group_3674*	2	4
gltF_1	1	0
group_368	1	0
yraJ_1	1	0
yraI_1	1	0
gltF_2	1	0
group_3654	1	1
group_462	2	0
group_6370***	4	0
group_140	2	0
group_8433*	2	0
ecpD_1	2	0
yadC***	1	0
group_262*	1	0
group_21***	1	1
gapA1	1	0
gap*	1	0
group_8514**	2	0
cotSA*	2	0
group_1889***	1	0
rfaY**	1	0
group_1776******	2	0
rfaP*	2	0
rfaG*	2	0
rfaQ*	2	0
betC**	3	0
phnE*	1	0
group_1651*****	2	0
yeaR*	2	0
group_5140**	1	0
yedS_2*	4	0
yedS_2**	4	0
group_1862**********	6	0
yedK*	4	0
torZ_1	3	1
torZ_2	3	1
group_1757*	1	1
group_3318**	1	0
group_1923***	1	0
group_2866**	2	0
symE*	1	0
group_6114****	3	0
group_1481*******	2	1
group_7274***	2	1
ybeM_1	1	0
ybeM_2	1	0
group_2442	3	0
group_2449*****	2	0
ybgD_2*	1	0
group_3*****	2	0
rhsC*	4	0
group_1476**	1	1
icsA****	2	0
group_3383	6	2
group_1**	7	0
group_6655*****	2	0
flu_2***	2	1
group_3217**	1	0
group_4181****	1	0
group_1562	1	0
group_1563	1	0
yfcO*****	1	0
yfcP***	1	0
yfcQ***	1	0
yfcR***	2	0
yfcS***	1	0
hokA_1	2	2
group_11924	4	2
group_1912*****	6	0
group_1860****	5	3
group_1681****	4	0
dnaC_1****	6	4
group_243*	6	2
group_433	4	2
group_2542**	5	2
group_4443*********	5	2
group_4874***	4	0
group_4336*****	3	1
group_35****	2	0
group_7651	6	0
group_7674*****	3	1
group_3886*******	1	0
pgaB_2	2	0
rhsD_1**	2	0
ybbC	2	0
group_2861******	3	3
group_2183*	2	0
group_1243*	3	0
group_2170*******	3	0
comEC_1	2	0
group_1757**	2	0
group_5045*	4	0
icsA_2**	2	0
pleD*	2	0
group_4671******	2	0
group_111**********	1	0
group_6149***	3	0
group_5363**	3	1
group_3679**	3	0
group_3678****	2	0
group_1939********	2	0
group_3520**	3	0
col*	4	0
group_4010*	4	0
group_2532**	2	0
group_2817	3	0
group_3681**	3	0
hokC**	3	0
group_5818****	3	0
wbgU	3	0
group_7523	1	0
group_6415**	1	0
group_6021**	1	0
group_8565*	1	0
group_3779*******************	1	0
group_8564*	1	0
group_2394***	1	0
group_3777	1	0
group_2633***	1	3
group_2808***	3	0
intA_3********	2	0
yjgN_1*	1	0
group_1830	4	0
group_3313*	4	0
group_3944***	4	0
group_4068****************	8	0
group_4069****************	8	1
group_4723**	7	0
group_2482	4	0
group_3834********	3	0
group_475	2	0
group_2768	3	0
group_3915**********	3	0
kpsT****	3	0
group_14****	3	0
group_2411**	2	0
nanK_3	2	0
group_171	2	0
group_1060*	2	0
rhsD_1***	2	0
group_6020***	1	0
group_7521	1	0
group_7520	1	0
group_6371***	1	0
group_2470*	1	0
group_7517*	1	0
group_5828**	1	0
group_7515**	1	0
traD*	10	1
elfA*	1	2
group_2328*********	1	0
group_1434**	1	0
group_1329**	1	0
group_287************	1	0
group_2467*	1	0
group_2466***	1	0
group_779	1	0
group_175**	1	0
group_3878********	1	0
group_2465**	1	0
group_3877	1	0
group_2302********	2	1
group_4852**	2	0
group_7551*	2	0
group_277*	2	0
group_865*	4	1
fimD_1**	2	0
group_2257**	3	0
group_6848	3	0
group_3432	3	0
group_4572******	4	1
group_4083***********	4	1
group_1112	3	0
group_7111***	3	0
group_4812*****	3	0
group_7113**	3	0
group_2052**	7	2
group_2651*****	3	0
group_6392**	3	0
mcrC*	2	0
group_3920**	1	0
sepA	3	0
group_3937	2	0
group_5077***	3	0
group_1053***	3	0
group_7085****	5	1
rusA_1*	7	3
group_432*	4	2
group_3438******	4	0
group_4781	3	0
group_1218*********	4	0
group_4853**	2	0
group_4850*	2	0
group_2167***	2	0
group_1490***	3	0
group_1885**	3	0
group_1911*****	3	3
group_3524	2	0
group_4011**	2	0
group_3431*	3	0
group_2552**	3	0
group_780***	1	0
group_4861*******	6	1
group_5496***	3	0
prgH_1	2	0
group_1724**	3	0
group_1777********	2	0
group_15157	2	0
group_3106*	3	0
group_3287**	2	0
rhsD_2**	1	0
group_3958***********	5	0
virB4******	7	3
ydeO_1**	10	0
group_614**	2	0
group_4968****	3	0
group_6049**	3	0
group_9939**	4	0
tuaB*	1	0
group_1799*******	4	1
group_3438*******	1	0
group_4324*	3	0
group_2381*	3	0
group_2382	2	0
group_3489****	3	0
group_755**	3	0
group_4902***	2	0
group_1343*	1	0
group_4593***	1	0
group_1561*	1	0
group_4995	2	0
group_2863***********	5	0
group_151	1	0
group_997*	2	0
banIR	3	0
group_2664*	3	0
group_14414	4	0
group_148****	3	0
group_2352*	2	0
group_1609***	6	0
group_1133**	3	0
group_2658**	1	0
group_2525	1	0
galE_2*	1	0
group_782	1	0
group_2257***	3	0
group_481**	3	0
group_2621**	4	0
group_723	3	0
group_1919	4	0
group_113*****************	7	0
group_3414*****	3	0
group_5979***	4	0
group_5339***	2	0
group_4604***	1	0
group_2053**********	7	3
flmC_1***	3	0
group_8213*	3	0
group_4656*	3	0
group_4598********	4	0
group_4789**	5	1
group_6699	4	1
group_3611*	5	0
group_524	2	0
group_2765	1	0
group_10164**	3	0
group_4572*******	4	6
group_4845*****	1	0
group_4613***********	6	1
group_3250	3	0
group_4177**	3	0
group_3900	6	0
group_1838*	1	0
group_7906*	3	0
group_5008	5	0
group_4036*	1	0
group_11333**	2	0
group_8190**	2	1
group_4761*	2	2
group_4219	6	0
group_3906**************	5	0
group_5057**	4	0
group_5114****	5	0
group_4092****	2	0
group_2689*	2	0
group_4244****	3	0
group_3568*	3	0
group_3692******	3	0
group_3689****	3	0
group_6022******	3	0
group_3949******	7	0
group_15522	2	0
group_5619****	2	0
group_5620	2	0
group_5621	2	0
group_6052	2	0
group_5623*	2	0
group_572	5	1
group_9456	3	0
cea****	5	0
group_7757**	2	0
group_10645*	7	0
group_8910	3	0
group_4961	2	0
group_7101	2	0
group_4599***	3	0
group_4098**	4	0
group_5746*****	6	0
group_5194****	2	0
group_2746	9	0
group_3382***	3	0
group_5363***	2	0
group_3546**********	7	0
group_384	4	0
group_5382******	4	0
group_728*****	5	1
group_5391*******	3	0
group_5399******	3	0
group_180*	3	0
group_5934***	3	0
group_1488***	3	0
group_1725****	2	0
group_4077**	2	0
group_10582	5	0
group_3577	5	0
group_4774*	3	0
group_5477*	2	0
group_5485***	2	0
group_3287***	2	0
group_1545***	2	0
group_3467**	9	0
group_3703**	10	0
group_7379***	2	0
group_2584*	2	0
intA_2*****	5	0
group_5657******	1	0
group_779*	4	1
group_5658	4	0
group_8402	4	0
cai_1	3	0
group_5669*****	3	0
group_7578	2	0
group_2587******	1	0
group_4161***	2	0
group_4304**	4	3
group_1428	3	0
group_4640**	4	0
group_5153****	3	0
group_5311***	3	0
group_3452	3	0
group_4262*	3	0
group_5641	2	0
rtcB_3	3	0
group_5751*******	5	0
group_5562*	1	0
group_22*	2	0
group_5162**	2	1
cfaE**	2	0
group_5591	1	0
higB-2_1**	6	1
group_5093	7	1
group_5771***	1	0
group_3891*****	2	0
group_5512**	6	2
recQ_2	5	2
group_4875**	3	0
group_4560**********	1	0
group_3869*********	9	0
fabG2	1	0
mtlA_1*	1	0
mtlF	1	0
ydjF_1*	1	0
mtlD_1	1	0
fruB_1	1	0
gldA_1	1	0
hxpB_1	1	0
hxlB**	1	0
rpe_2**	1	0
group_4794**	3	0
yfcO******	1	0
group_3375	1	0
group_6811**	1	0
mgl	1	0
mleN_1	1	0
kojP**	1	0
ycjM_1*	3	0
group_5496****	2	0
yfgJ**	1	0
group_2951*	0	1
group_747*	0	1
group_6961**	1	0
group_1578*	1	0
group_1074***	2	0
group_2471	1	0
group_673	3	0
group_34***	1	0
rfbC*****	4	1
rfbX***	2	1
wecB_1*	2	1
group_157***	2	1
group_171*	2	1
group_5209****	2	1
group_380	3	1
elfG*	1	1
group_5081**	1	0
rspR_1	2	0
group_1500*******	1	0
ttuB**	2	0
rspA_1*	2	0
cirA_1**	1	0
group_3468	8	2
group_3638**	2	0
pdeL_1***	1	1
yjcS_1	1	1
group_425	2	0
group_4854**	2	1
group_6940****	1	0
tabA_1*	1	0
group_342*	1	0
yflS	1	0
lpfD**	1	0
group_935********	2	0
group_934********	4	0
group_6701***	1	0
group_5880**	1	0
group_2606****	1	1
fliC******	6	0
ddpA_2	2	0
group_1964*******	1	0
yjcS_2	3	0
group_6158******	3	0
yhcG_1*	1	0
fiu_1	3	0
cdaR_2*	3	0
group_843**	1	0
group_3825*****	5	0
group_1810**	3	0
dgcQ_1*	1	0
group_10948	3	0
rayT**	1	0
group_5479	1	0
yajI*	2	0
parE4	4	0
group_1966************	4	0
group_3518******	1	0
group_5800***	4	0
upaG**	1	0
group_4203	1	1
dgcQ_3	1	0
bcsA_2	1	0
bcsC_2*	1	0
group_5404*********	2	0
group_5938*******	2	0
group_3769**	2	1
group_2608**	1	0
group_1385*	2	1
group_1992***	2	1
group_5180****	2	1
group_5783*	1	1
group_3972********	2	1
group_3644***	2	1
group_695**********	2	1
group_5100*	2	1
group_3645***	2	1
group_3646**	2	1
group_3693*******	2	1
group_2117	2	1
group_6494**	1	1
group_4903***	2	1
group_5552****	2	1
group_817***********	2	1
group_713	1	1
group_5416*******	2	1
group_7176******	2	1
group_5540**	1	0
group_1931	1	0
sdhL	1	0
group_2149***	1	0
ompX_3**	5	0
group_797*	4	0
group_3134*	6	2
group_2484***********	6	6
group_3135***	6	6
group_5765**********	9	3
group_9501	4	0
group_1815	6	5
group_2300*******	9	5
group_5885***	9	1
group_4666**********	10	5
group_5883***	11	1
group_2496**	8	4
group_9508	9	2
group_9509	4	1
group_4159*****	3	4
group_5997***	5	0
group_3057*	2	0
group_6048********	3	0
group_3216***	3	0
group_4914**	1	0
group_2761*****	3	2
group_104*****	11	1
group_984*	12	0
group_31**	2	1
group_5162***	1	0
group_291**	1	0
group_5001*********	1	0
group_5585***	1	0
group_5526**	1	0
ymgF*	1	0
group_801	2	0
group_777*	2	0
group_23****	2	0
group_1423	3	0
group_5452********	2	0
group_28********	1	1
group_2042	6	2
group_709**	2	0
group_441	2	0
group_3878*********	5	0
umuC_2*	6	1
group_2621***	6	1
group_67****	2	0
group_2574***	4	1
group_2476	1	1
group_1804******	3	0
group_2114	3	0
group_1819*	2	0
group_5947**	2	0
group_3******	6	0
group_6246***	7	1
group_2*****	4	0
group_6150*	2	0
group_35*****	3	1
cbeA_2****	5	0
group_987	2	0
group_3679***	3	0
group_3078**	1	0
group_3702***	3	0
group_294**	2	0
group_22**	3	0
group_531	2	0
group_2309***	1	0
group_1798	5	0
group_7344**	4	0
group_4083************	2	1
group_4121***	2	1
group_4437**	4	0
relE2****	3	0
group_1939*********	4	0
group_11328*	2	0
group_3863*****	3	0
group_3860***	2	1
group_1812*	2	0
group_4869*	2	0
group_544	3	0
ycjU_2	1	0
group_6264*********	6	1
group_3121**	6	0
group_2620***	6	1
group_1464**	5	1
group_2628*	4	0
group_2695*******	4	0
group_5618**	5	0
murI_2	7	0
gadC_2	7	0
gadA_2	7	0
group_3098**	3	0
group_4235****	6	0
group_4018**	6	0
group_4233****	6	0
group_3101*	5	0
group_3312***	2	0
group_3313**	2	0
intS_6	2	0
group_6557**	5	0
group_3331**	4	1
group_5339****	2	0
group_3364**	2	0
group_5958***	6	3
group_4309***	3	0
group_4323*	3	0
group_4334*****	2	0
group_6063**	2	0
group_4736	3	0
group_3107**	3	0
group_1193**	3	0
group_4837**	1	1
group_1397*	2	0
group_3898***	2	0
group_1434***	2	0
group_1166	1	0
group_3085	1	0
group_3086**	1	0
group_4238**	3	0
neo*	2	0
group_4605**	2	0
group_3483****	1	0
group_3508******	5	0
yidK_2	1	0
group_84*	4	0
group_3869**********	6	0
group_4899********	5	0
group_4301********	2	0
group_10920	9	1
yfcO*******	1	4
yfcP****	1	4
yfcQ****	1	4
group_3869***********	5	0
group_5677*	9	1
group_1816******	6	0
fepA_1*	1	0
group_2846**	2	0
yagU_2	3	3
mglA_2**	2	0
hlyE_2*	5	2
group_445***	6	1
group_6701****	2	0
group_896*	2	0
group_4381***	2	0
group_4380****	2	0
group_4379***	2	0
group_627*	3	0
group_528******	2	0
rhsD_1****	2	1
group_517***	3	2
rhsD_2***	1	0
group_2769*	2	0
group_6425****	3	0
group_1502****	3	0
pac_1	3	0
group_1092	3	0
group_2488*	3	0
group_8688****	3	1
group_6201******	2	0
group_7122***	2	0
group_1607	2	0
yeeA**	2	0
mobA_1**	2	0
group_100	7	0
group_2224*	5	0
group_11827**	4	0
group_191	2	0
group_719	2	0
group_2484************	3	0
rhsA	6	2
group_1940***	4	1
group_2057**	9	1
group_13*	3	0
group_7043**	5	1
rhsD_1*****	5	0
group_1814****	2	0
group_3126	2	1
group_3555*************************	2	0
group_1881	2	0
group_1632***	2	0
group_5784*	2	0
group_3105***	2	0
group_1219***	2	0
group_5303**	2	0
group_1162**	2	0
group_8065	5	0
group_4941**	5	1
group_6823***	3	0
group_1734	7	0
group_6214*	3	0
group_11210	3	0
group_4334******	1	0
group_6068*	2	0
group_4194**********	5	1
group_11165	4	0
group_7911**	3	0
group_8305*	3	0
group_3771*	3	0
group_2835	4	0
group_4946*****	3	0
group_1039	4	1
group_7638****	4	1
group_5765***********	2	0
group_10327	3	0
group_5578*	7	1
group_6350**	2	0
group_3547****	2	0
group_4994***	2	1
group_4310**	2	0
group_4606*	6	1
group_2054	2	1
group_3868*********	2	0
group_3512**	1	1
group_4472*****	3	0
group_3064**	2	0
group_5311****	2	0
group_5312**	2	0
group_3269*	2	0
group_5748***	2	0
group_5750***************	2	0
group_4872*	6	1
group_5416********	2	1
group_1674***	1	0
group_6041*	3	0
group_3450*	1	0
group_5151**	1	0
group_5152*	1	0
group_3958************	2	0
group_16****	3	0
group_7685**	2	0
group_1394	2	0
group_3868**********	4	0
group_408****	2	0
group_3921*	2	0
group_5369****	6	3
group_2030*	6	1
group_8198*	3	0
group_538****	2	0
group_8338	2	0
group_1957	2	2
group_4617*****	2	0
group_7697***	2	0
group_7696*****	2	1
group_314**	3	0
group_12039	3	0
group_7672***	2	0
fabV	2	0
phaJ*	2	0
ydiF_1***	2	0
group_7291***	2	0
thlA_2	2	0
group_3899*****	2	0
pgrR_2***	2	0
group_2427**	2	0
group_2421**	2	0
group_6783****	2	0
group_9314*	2	0
group_6314**	2	0
group_7325***	2	0
group_3296***	2	0
group_3429**********	4	0
cdiA**	5	0
group_5088**	2	0
group_1122********	2	0
group_6434***	3	1
group_6132*	2	0
group_3735*****************	1	0
group_3736*****	1	0
group_6196*	1	0
group_6056*	5	0
group_5442****	2	0
group_11213	2	0
group_8403**	3	0
group_8455***	2	0
group_8480*	3	0
group_8789**	3	0
group_7548**	2	0
group_1317****	2	0
group_8386*	2	0
group_8400**	3	0
group_3976	1	0
group_7297***	2	0
group_3924*	2	0
group_5661******	6	3
pet	7	2
group_5663*******	7	3
group_8829*	6	3
group_2051****	6	3
group_7172**	6	3
group_3194*********	7	1
group_6357*	2	0
group_5729*	4	0
group_5249**	5	1
group_5390*****	7	0
group_5750****************	7	1
group_5368******	7	1
group_2037**	7	1
group_7189*****	7	1
group_10796*	7	0
hycG_1*	2	0
group_6905***	2	0
group_2405	1	0
group_5903	3	0
group_5401***	3	2
group_4442****************	4	1
group_5944*	2	0
group_2615*	4	0
cdiA_2****	3	1
cdiA4	4	0
group_6306	2	0
group_7051****	2	0
group_9649	7	2
group_1608*	6	0
group_5453***	2	0
group_7597***	2	1
group_7182**	5	0
group_658**	3	0
group_425*	3	0
sfaS_1*	3	0
group_2433**	2	0
group_3898****	2	0
group_2853*	2	0
group_9850*	6	0
group_5917*****	5	1
group_11260*	7	0
haeIIIM***	7	0
group_7721*	7	0
group_7476*	3	0
group_6479*	3	0
group_3869************	7	1
group_3253***	3	0
group_6162*****	4	2
group_4001**	3	0
group_2090	7	0
group_7730**	7	0
group_3748******	8	0
group_4704*****	8	0
group_3052	2	0
ydiK_1	2	0
group_5616**	2	0
group_453	9	1
group_4944**	4	1
group_8881*	2	0
group_5624*	2	1
group_11353	4	1
group_1341**	3	0
group_3941******	2	0
group_4890****	2	1
group_2193*	3	0
group_2192*	3	0
group_505*	6	0
group_7739**	4	0
group_7755	2	1
group_7168	3	0
group_7169**	2	0
group_2803***	2	0
group_5691****	2	0
group_3137******	2	1
group_5779****	3	0
group_2265	3	0
group_7260**	3	0
group_5782**	3	0
group_2269**	2	0
group_7278***	2	0
group_2282*	3	0
group_3172***	2	0
group_1485*	5	1
group_6115******	4	2
group_7397**	2	0
group_2083**	6	0
group_2084*	5	0
group_2081**	4	0
group_7452***	5	0
group_1726**	3	0
group_3135****	5	1
group_6567***	5	0
group_5325	2	0
group_4667******	5	0
group_4666***********	2	0
group_6482****	3	0
group_4451*******	6	1
focB*	2	3
group_913*	2	0
cdiA***	2	0
group_7263**	2	0
group_6390*****	3	0
spaS*	3	0
group_2908**********	2	2
group_2909***	2	2
group_2772*	2	0
edcC*	2	0
group_2361*********	2	0
group_1776*******	4	1
yhcG*	4	1
higA_2	2	0
nleF*	6	0
group_1791*	5	0
group_1387	4	0
group_1078	5	0
group_589*	5	1
group_71***	4	0
group_2366*****	12	0
group_4**	10	2
group_4485	3	0
intA_2******	4	0
group_2345***	3	0
group_8399*	3	0
group_7663*	3	0
group_5001**********	3	0
group_949**	3	0
group_5354**	2	0
group_1694*****	5	0
group_1665	4	1
group_3842********	5	0
pac_2	2	0
vatD*	3	0
group_1501**	3	0
rfbB*	3	0
rfbA*	3	0
rfbC*******	3	0
group_4525**	3	0
group_1466*	3	0
group_1467	3	0
group_2526**	3	0
group_2525*	3	0
group_1470	3	0
group_1471**	3	0
cbtA_1**	13	1
group_3068*	4	0
rhsD_1******	4	0
group_10224	7	0
group_2059*	3	0
group_23*****	5	0
group_171**	5	0
group_1602*	2	0
group_3478**	5	3
group_3150*	6	0
group_11870	3	0
group_3914********	6	1
group_5440**	3	0
group_2******	2	0
group_17******	2	0
group_1075**	4	0
group_4639**********	6	0
group_1139*	3	0
group_97**	2	0
group_3*******	2	0
group_679*	6	0
group_684	2	0
group_3249***	6	0
group_2899**	6	0
group_11190	3	0
group_7499*	3	0
group_7498**	3	0
group_4365***	2	0
group_3692*******	2	0
group_4048********	2	0
group_4170*	2	0
rfbA**	2	0
rmlA**	2	0
group_4372**	3	0
tufB***	2	0
group_3727*****	3	0
group_4380*****	3	0
group_4381****	3	0
group_2300********	2	0
group_2299**	2	0
group_373	2	0
group_4388****	2	0
group_4389****	2	0
pppA_2**	2	0
comGA	3	0
tcpE**	3	0
group_4392***	2	0
group_4393**	2	0
group_2295*	2	0
bfpB	3	0
group_1220	2	0
bfpA	2	0
cbtA_3	9	2
group_4628***	2	0
group_1123***	3	0
group_13050	6	0
group_4370****	4	0
group_4060****	2	0
group_4187****	2	0
group_264***	2	0
fdtB****	2	0
fdtA****	2	0
rffH_2*	2	0
rffG_2	2	0
group_4439****	2	0
group_1191	2	0
group_1223	2	0
group_4446**	3	0
group_4449*	2	0
group_1719*	4	0
group_4450*****	2	0
group_1225**	2	0
group_4451********	2	0
group_4452******	2	0
wbbD**	2	0
group_4065**	2	0
group_1210***	2	0
group_2303******************	2	0
group_1429***	2	0
group_3450**	2	0
group_4811	3	0
group_3470	2	0
group_1141	2	0
group_4844***	5	0
group_4851**	2	0
group_5109*	3	0
group_5893****	3	1
virF**	2	0
group_2707********	4	0
group_104******	5	0
group_6591***	3	0
group_1373***	3	0
group_6375******	6	0
group_6374**	6	0
group_6373*****	6	0
group_6372*****	6	0
group_3159**	5	0
group_2637****	8	1
group_3230***	3	0
group_1471***	2	0
group_789**	2	0
group_1328*********	4	1
group_5512***	5	0
sfmD*	5	1
group_4457**	6	0
group_3458**	5	0
group_14019	9	0
group_2552***	2	0
group_8325*	3	0
group_1059*	2	0
group_2609*	6	0
group_1****	4	0
group_793*	7	0
group_5065***	2	0
group_1647***	5	0
group_4613************	7	0
group_1755**	5	0
group_9423	5	0
lpfB***	3	1
group_2363**	2	0
group_3285*	5	0
group_5324****	2	0
group_10069*	2	0
group_4495****	2	0
group_8583**	3	0
group_9645	3	0
group_2446**	2	0
group_4532**	2	0
group_4537	2	0
group_2427***	2	0
group_2426*	2	0
group_4576**	2	0
pglA*	2	0
virF***	2	0
group_218	3	0
ansP2_2	2	0
group_5513********	5	0
ydhW_2	2	0
group_4091***********	2	0
group_4095**	9	0
group_1608**	7	0
group_3634***	3	0
ospG_2	3	0
group_2026*************	5	0
group_4323**	2	0
group_3038*	6	0
group_5743***********	7	0
group_5742*******	7	0
group_1148	4	0
group_6204**	4	0
group_2032**	5	3
bla_1*	12	3
scpC_1	2	0
group_4473**	3	1
group_2964*	2	0
group_660*	5	0
aplIM*	5	0
group_2967	5	0
group_2969**	5	0
group_2970**	5	0
group_9131**	4	0
group_2972*	4	0
group_9133	4	0
group_2974*	4	0
group_4763****	4	0
group_4762************	3	0
group_3634****	3	0
group_2978******	3	0
group_2979****	3	0
group_2980**	3	0
group_3796******	2	0
group_3914*********	7	0
group_3917*********	2	0
ydeO_2**	2	0
tnsA*	2	0
tnsB*	2	0
group_3556*******	2	0
group_5451**	2	0
hsdR**	2	0
group_5449**********	2	0
group_5448*******	2	0
group_3562***	2	0
group_3563****	2	0
group_3564*	2	0
group_5445****	2	0
group_5444**	2	0
astD*	3	0
group_4855**	2	0
cspB*	8	0
group_4633***	8	0
group_4634***	8	0
group_4902****	3	0
group_4974****	2	0
group_1271	2	0
ymgC*	2	0
lpfD***	2	0
group_4751*	2	0
yehL*	2	0
melB*	3	0
group_2772**	2	0
ynfE*	2	0
group_887	7	0
group_3********	3	0
dgcQ_2	2	1
rhsD_1*******	2	0
group_21*****	2	1
group_5209*****	2	0
nagB_2*	2	0
group_1248*	1	1
pgrR_2****	2	0
group_940*******	6	1
yehD_2	2	1
group_3818******	1	1
group_42****	2	0
group_2035********	5	0
group_241*	2	0
yddA*	2	0
group_4666************	4	1
group_3195************	4	1
group_4554*************	4	1
group_4555*******	4	1
group_4763*****	4	1
group_3753*************	4	1
group_205	2	1
group_6439	3	1
group_1435**	3	1
vgrG1_1*****	1	1
ugd_1*	2	0
group_6450*	1	1
group_1329****	2	0
group_361*	3	1
group_798**	4	1
group_799*****	4	1
group_2082*****	4	1
group_2081***	4	1
group_2080*********	4	1
group_2079*********	4	1
vgrG1_2****	4	1
group_2078***	4	1
group_5477**	4	1
group_1680*******	4	1
group_3510*****	4	1
group_1683*********	4	1
group_4699**	4	1
group_4700*****	4	1
group_665	4	1
clpV1_2*	4	1
group_9799*	4	1
group_9798	3	1
group_2069**	4	1
group_672	4	1
group_2628**	5	0
group_9683*	3	1
