ClusterA	ClusterB	Gene_class	Count
12	42	Multi-cluster rare	119
12	14	Multi-cluster rare	271
12	45	Multi-cluster rare	75
12	36	Multi-cluster rare	97
12	44	Multi-cluster rare	67
12	31	Multi-cluster rare	76
12	20	Multi-cluster rare	105
12	40	Multi-cluster rare	230
12	51	Multi-cluster rare	26
12	16	Multi-cluster rare	94
12	8	Multi-cluster rare	233
12	11	Multi-cluster rare	152
12	47	Multi-cluster rare	50
12	25	Multi-cluster rare	81
12	46	Multi-cluster rare	64
8	2	Multi-cluster rare	348
8	3	Multi-cluster rare	269
8	4	Multi-cluster rare	429
8	5	Multi-cluster rare	674
8	9	Multi-cluster rare	611
8	10	Multi-cluster rare	288
8	13	Multi-cluster rare	108
8	14	Multi-cluster rare	370
8	15	Multi-cluster rare	597
8	18	Multi-cluster rare	173
8	20	Multi-cluster rare	49
8	22	Multi-cluster rare	242
8	25	Multi-cluster rare	206
8	26	Multi-cluster rare	235
8	29	Multi-cluster rare	76
8	32	Multi-cluster rare	43
8	36	Multi-cluster rare	300
8	38	Multi-cluster rare	127
8	40	Multi-cluster rare	135
8	1	Multi-cluster rare	767
8	34	Multi-cluster rare	71
8	6	Multi-cluster rare	348
8	27	Multi-cluster rare	25
8	33	Multi-cluster rare	77
8	48	Multi-cluster rare	55
8	11	Multi-cluster rare	101
8	17	Multi-cluster rare	78
8	7	Multi-cluster rare	162
8	19	Multi-cluster rare	98
8	46	Multi-cluster rare	119
8	24	Multi-cluster rare	202
8	37	Multi-cluster rare	33
8	44	Multi-cluster rare	41
8	47	Multi-cluster rare	24
8	39	Multi-cluster rare	168
8	16	Multi-cluster rare	67
8	31	Multi-cluster rare	33
8	51	Multi-cluster rare	6
8	41	Multi-cluster rare	17
8	42	Multi-cluster rare	27
8	45	Multi-cluster rare	12
24	1	Multi-cluster rare	273
24	2	Multi-cluster rare	198
24	3	Multi-cluster rare	221
24	4	Multi-cluster rare	233
24	5	Multi-cluster rare	282
24	6	Multi-cluster rare	75
24	17	Multi-cluster rare	51
24	26	Multi-cluster rare	150
24	27	Multi-cluster rare	14
24	32	Multi-cluster rare	64
24	37	Multi-cluster rare	27
24	48	Multi-cluster rare	25
24	7	Multi-cluster rare	161
24	10	Multi-cluster rare	90
24	39	Multi-cluster rare	10
24	29	Multi-cluster rare	44
24	44	Multi-cluster rare	36
24	13	Multi-cluster rare	62
24	25	Multi-cluster rare	87
24	19	Multi-cluster rare	129
24	20	Multi-cluster rare	56
24	34	Multi-cluster rare	65
24	40	Multi-cluster rare	49
24	45	Multi-cluster rare	8
24	51	Multi-cluster rare	20
24	15	Multi-cluster rare	175
24	16	Multi-cluster rare	31
24	9	Multi-cluster rare	146
24	11	Multi-cluster rare	63
24	46	Multi-cluster rare	53
24	18	Multi-cluster rare	122
24	31	Multi-cluster rare	45
24	33	Multi-cluster rare	21
24	14	Multi-cluster rare	134
24	22	Multi-cluster rare	106
24	36	Multi-cluster rare	81
24	38	Multi-cluster rare	55
24	47	Multi-cluster rare	47
24	41	Multi-cluster rare	8
24	42	Multi-cluster rare	12
5	2	Multi-cluster rare	849
5	3	Multi-cluster rare	735
5	4	Multi-cluster rare	786
5	9	Multi-cluster rare	529
5	10	Multi-cluster rare	782
5	13	Multi-cluster rare	271
5	14	Multi-cluster rare	911
5	15	Multi-cluster rare	516
5	18	Multi-cluster rare	249
5	20	Multi-cluster rare	154
5	22	Multi-cluster rare	454
5	25	Multi-cluster rare	329
5	26	Multi-cluster rare	376
5	29	Multi-cluster rare	200
5	32	Multi-cluster rare	136
5	36	Multi-cluster rare	227
5	38	Multi-cluster rare	181
5	40	Multi-cluster rare	364
5	1	Multi-cluster rare	1577
5	7	Multi-cluster rare	479
5	11	Multi-cluster rare	251
5	17	Multi-cluster rare	100
5	31	Multi-cluster rare	111
5	33	Multi-cluster rare	128
5	46	Multi-cluster rare	115
5	6	Multi-cluster rare	925
5	27	Multi-cluster rare	56
5	37	Multi-cluster rare	190
5	48	Multi-cluster rare	149
5	34	Multi-cluster rare	408
5	19	Multi-cluster rare	380
5	39	Multi-cluster rare	290
5	41	Multi-cluster rare	123
5	42	Multi-cluster rare	169
5	45	Multi-cluster rare	75
5	44	Multi-cluster rare	90
5	16	Multi-cluster rare	172
5	47	Multi-cluster rare	104
5	51	Multi-cluster rare	20
22	2	Multi-cluster rare	196
22	3	Multi-cluster rare	227
22	4	Multi-cluster rare	293
22	9	Multi-cluster rare	319
22	10	Multi-cluster rare	254
22	13	Multi-cluster rare	170
22	14	Multi-cluster rare	316
22	15	Multi-cluster rare	319
22	18	Multi-cluster rare	107
22	20	Multi-cluster rare	25
22	25	Multi-cluster rare	51
22	26	Multi-cluster rare	153
22	29	Multi-cluster rare	97
22	32	Multi-cluster rare	30
22	36	Multi-cluster rare	120
22	38	Multi-cluster rare	114
22	40	Multi-cluster rare	135
22	7	Multi-cluster rare	177
22	1	Multi-cluster rare	644
22	34	Multi-cluster rare	132
22	6	Multi-cluster rare	257
22	19	Multi-cluster rare	115
22	33	Multi-cluster rare	60
22	37	Multi-cluster rare	93
22	39	Multi-cluster rare	90
22	41	Multi-cluster rare	51
22	42	Multi-cluster rare	100
22	45	Multi-cluster rare	62
22	46	Multi-cluster rare	66
22	47	Multi-cluster rare	17
22	27	Multi-cluster rare	25
22	16	Multi-cluster rare	72
22	11	Multi-cluster rare	78
22	48	Multi-cluster rare	43
22	17	Multi-cluster rare	40
22	31	Multi-cluster rare	30
22	44	Multi-cluster rare	25
22	51	Multi-cluster rare	3
32	2	Multi-cluster rare	149
32	3	Multi-cluster rare	133
32	4	Multi-cluster rare	131
32	9	Multi-cluster rare	50
32	10	Multi-cluster rare	49
32	13	Multi-cluster rare	37
32	14	Multi-cluster rare	95
32	15	Multi-cluster rare	40
32	18	Multi-cluster rare	33
32	20	Multi-cluster rare	54
32	25	Multi-cluster rare	33
32	26	Multi-cluster rare	43
32	29	Multi-cluster rare	54
32	36	Multi-cluster rare	26
32	38	Multi-cluster rare	30
32	40	Multi-cluster rare	32
32	1	Multi-cluster rare	176
32	6	Multi-cluster rare	110
32	17	Multi-cluster rare	75
32	27	Multi-cluster rare	13
32	37	Multi-cluster rare	71
32	48	Multi-cluster rare	52
32	7	Multi-cluster rare	96
32	39	Multi-cluster rare	19
32	31	Multi-cluster rare	50
32	34	Multi-cluster rare	73
32	16	Multi-cluster rare	19
32	11	Multi-cluster rare	38
32	46	Multi-cluster rare	24
32	33	Multi-cluster rare	18
32	51	Multi-cluster rare	17
32	19	Multi-cluster rare	24
32	44	Multi-cluster rare	6
32	47	Multi-cluster rare	10
32	42	Multi-cluster rare	9
32	41	Multi-cluster rare	4
32	45	Multi-cluster rare	1
36	2	Multi-cluster rare	68
36	3	Multi-cluster rare	128
36	4	Multi-cluster rare	96
36	9	Multi-cluster rare	243
36	10	Multi-cluster rare	73
36	13	Multi-cluster rare	53
36	14	Multi-cluster rare	176
36	15	Multi-cluster rare	264
36	18	Multi-cluster rare	52
36	20	Multi-cluster rare	24
36	25	Multi-cluster rare	66
36	26	Multi-cluster rare	90
36	29	Multi-cluster rare	30
36	38	Multi-cluster rare	58
36	40	Multi-cluster rare	71
36	1	Multi-cluster rare	238
36	7	Multi-cluster rare	69
36	17	Multi-cluster rare	33
36	19	Multi-cluster rare	57
36	31	Multi-cluster rare	21
36	47	Multi-cluster rare	17
36	34	Multi-cluster rare	27
36	6	Multi-cluster rare	108
36	37	Multi-cluster rare	17
36	44	Multi-cluster rare	13
36	11	Multi-cluster rare	48
36	39	Multi-cluster rare	17
36	42	Multi-cluster rare	14
36	48	Multi-cluster rare	16
36	46	Multi-cluster rare	45
36	27	Multi-cluster rare	11
36	16	Multi-cluster rare	33
36	33	Multi-cluster rare	20
36	51	Multi-cluster rare	5
36	41	Multi-cluster rare	13
36	45	Multi-cluster rare	5
26	2	Multi-cluster rare	221
26	3	Multi-cluster rare	224
26	4	Multi-cluster rare	241
26	9	Multi-cluster rare	203
26	10	Multi-cluster rare	173
26	13	Multi-cluster rare	88
26	14	Multi-cluster rare	197
26	15	Multi-cluster rare	231
26	18	Multi-cluster rare	116
26	20	Multi-cluster rare	65
26	25	Multi-cluster rare	37
26	29	Multi-cluster rare	41
26	38	Multi-cluster rare	66
26	40	Multi-cluster rare	103
26	1	Multi-cluster rare	359
26	7	Multi-cluster rare	159
26	11	Multi-cluster rare	75
26	17	Multi-cluster rare	60
26	31	Multi-cluster rare	38
26	33	Multi-cluster rare	17
26	46	Multi-cluster rare	60
26	6	Multi-cluster rare	121
26	27	Multi-cluster rare	41
26	37	Multi-cluster rare	40
26	48	Multi-cluster rare	39
26	34	Multi-cluster rare	101
26	39	Multi-cluster rare	22
26	42	Multi-cluster rare	40
26	19	Multi-cluster rare	96
26	47	Multi-cluster rare	8
26	16	Multi-cluster rare	69
26	41	Multi-cluster rare	9
26	44	Multi-cluster rare	68
26	45	Multi-cluster rare	14
26	51	Multi-cluster rare	5
14	2	Multi-cluster rare	467
14	3	Multi-cluster rare	433
14	4	Multi-cluster rare	403
14	9	Multi-cluster rare	352
14	10	Multi-cluster rare	459
14	13	Multi-cluster rare	179
14	15	Multi-cluster rare	337
14	18	Multi-cluster rare	135
14	20	Multi-cluster rare	89
14	25	Multi-cluster rare	108
14	29	Multi-cluster rare	175
14	38	Multi-cluster rare	139
14	40	Multi-cluster rare	195
14	7	Multi-cluster rare	337
14	1	Multi-cluster rare	980
14	17	Multi-cluster rare	82
14	19	Multi-cluster rare	246
14	31	Multi-cluster rare	103
14	47	Multi-cluster rare	59
14	34	Multi-cluster rare	326
14	6	Multi-cluster rare	546
14	27	Multi-cluster rare	38
14	33	Multi-cluster rare	81
14	48	Multi-cluster rare	110
14	37	Multi-cluster rare	178
14	39	Multi-cluster rare	112
14	41	Multi-cluster rare	72
14	42	Multi-cluster rare	78
14	45	Multi-cluster rare	70
14	44	Multi-cluster rare	41
14	11	Multi-cluster rare	127
14	46	Multi-cluster rare	94
14	16	Multi-cluster rare	68
14	51	Multi-cluster rare	5
6	1	Multi-cluster rare	939
6	2	Multi-cluster rare	518
6	3	Multi-cluster rare	400
6	4	Multi-cluster rare	529
6	17	Multi-cluster rare	85
6	27	Multi-cluster rare	41
6	37	Multi-cluster rare	193
6	48	Multi-cluster rare	121
6	13	Multi-cluster rare	167
6	15	Multi-cluster rare	244
6	20	Multi-cluster rare	79
6	29	Multi-cluster rare	159
6	33	Multi-cluster rare	108
6	40	Multi-cluster rare	187
6	7	Multi-cluster rare	350
6	9	Multi-cluster rare	223
6	10	Multi-cluster rare	377
6	18	Multi-cluster rare	102
6	19	Multi-cluster rare	189
6	34	Multi-cluster rare	246
6	38	Multi-cluster rare	89
6	39	Multi-cluster rare	263
6	41	Multi-cluster rare	70
6	42	Multi-cluster rare	105
6	45	Multi-cluster rare	65
6	44	Multi-cluster rare	45
6	11	Multi-cluster rare	124
6	31	Multi-cluster rare	107
6	46	Multi-cluster rare	57
6	25	Multi-cluster rare	215
6	51	Multi-cluster rare	5
6	47	Multi-cluster rare	48
6	16	Multi-cluster rare	88
9	2	Multi-cluster rare	244
9	3	Multi-cluster rare	249
9	4	Multi-cluster rare	318
9	10	Multi-cluster rare	211
9	13	Multi-cluster rare	133
9	15	Multi-cluster rare	555
9	18	Multi-cluster rare	261
9	20	Multi-cluster rare	41
9	25	Multi-cluster rare	65
9	29	Multi-cluster rare	96
9	38	Multi-cluster rare	154
9	40	Multi-cluster rare	90
9	7	Multi-cluster rare	166
9	1	Multi-cluster rare	702
9	17	Multi-cluster rare	68
9	19	Multi-cluster rare	175
9	31	Multi-cluster rare	43
9	47	Multi-cluster rare	22
9	34	Multi-cluster rare	97
9	33	Multi-cluster rare	131
9	37	Multi-cluster rare	75
9	39	Multi-cluster rare	64
9	41	Multi-cluster rare	87
9	42	Multi-cluster rare	59
9	45	Multi-cluster rare	51
9	44	Multi-cluster rare	15
9	48	Multi-cluster rare	53
9	46	Multi-cluster rare	125
9	11	Multi-cluster rare	143
9	51	Multi-cluster rare	5
9	16	Multi-cluster rare	63
9	27	Multi-cluster rare	19
39	1	Multi-cluster rare	283
39	2	Multi-cluster rare	215
39	3	Multi-cluster rare	82
39	7	Multi-cluster rare	80
39	10	Multi-cluster rare	198
39	13	Multi-cluster rare	77
39	15	Multi-cluster rare	84
39	18	Multi-cluster rare	44
39	19	Multi-cluster rare	60
39	29	Multi-cluster rare	76
39	33	Multi-cluster rare	39
39	34	Multi-cluster rare	70
39	37	Multi-cluster rare	67
39	38	Multi-cluster rare	55
39	41	Multi-cluster rare	47
39	42	Multi-cluster rare	53
39	4	Multi-cluster rare	222
39	45	Multi-cluster rare	47
39	11	Multi-cluster rare	19
39	40	Multi-cluster rare	23
39	48	Multi-cluster rare	18
39	17	Multi-cluster rare	9
39	20	Multi-cluster rare	13
39	27	Multi-cluster rare	7
39	25	Multi-cluster rare	153
39	46	Multi-cluster rare	6
39	16	Multi-cluster rare	9
39	47	Multi-cluster rare	7
39	31	Multi-cluster rare	9
39	44	Multi-cluster rare	5
39	51	Multi-cluster rare	12
15	2	Multi-cluster rare	251
15	3	Multi-cluster rare	329
15	4	Multi-cluster rare	375
15	10	Multi-cluster rare	263
15	13	Multi-cluster rare	171
15	18	Multi-cluster rare	215
15	20	Multi-cluster rare	54
15	25	Multi-cluster rare	81
15	29	Multi-cluster rare	111
15	38	Multi-cluster rare	137
15	40	Multi-cluster rare	102
15	7	Multi-cluster rare	203
15	1	Multi-cluster rare	593
15	17	Multi-cluster rare	83
15	19	Multi-cluster rare	128
15	31	Multi-cluster rare	41
15	47	Multi-cluster rare	38
15	27	Multi-cluster rare	25
15	33	Multi-cluster rare	98
15	48	Multi-cluster rare	48
15	34	Multi-cluster rare	129
15	37	Multi-cluster rare	81
15	41	Multi-cluster rare	53
15	42	Multi-cluster rare	100
15	45	Multi-cluster rare	63
15	44	Multi-cluster rare	44
15	11	Multi-cluster rare	93
15	46	Multi-cluster rare	98
15	16	Multi-cluster rare	75
15	51	Multi-cluster rare	5
34	1	Multi-cluster rare	434
34	3	Multi-cluster rare	242
34	10	Multi-cluster rare	253
34	18	Multi-cluster rare	63
34	29	Multi-cluster rare	130
34	38	Multi-cluster rare	62
34	2	Multi-cluster rare	236
34	7	Multi-cluster rare	251
34	13	Multi-cluster rare	142
34	19	Multi-cluster rare	102
34	33	Multi-cluster rare	57
34	37	Multi-cluster rare	137
34	41	Multi-cluster rare	53
34	42	Multi-cluster rare	90
34	4	Multi-cluster rare	247
34	45	Multi-cluster rare	47
34	11	Multi-cluster rare	80
34	40	Multi-cluster rare	100
34	48	Multi-cluster rare	130
34	17	Multi-cluster rare	53
34	31	Multi-cluster rare	73
34	20	Multi-cluster rare	50
34	51	Multi-cluster rare	6
