group_1307**	Multicluster rare	#E6550D
group_13542	Multicluster rare	#E6550D
group_5685*	Multicluster rare	#E6550D
group_7525	Multicluster rare	#E6550D
group_3682***	Multicluster rare	#E6550D
group_9772**	Multicluster rare	#E6550D
group_9112	Multicluster rare	#E6550D
group_7392*	Multicluster rare	#E6550D
group_15530	Multicluster rare	#E6550D
group_6908	Multicluster rare	#E6550D
group_10216**	Multicluster rare	#E6550D
group_2046***	Intermediate and rare	#EDF8E9
group_10153	Multicluster rare	#E6550D
group_2151	Multicluster rare	#E6550D
group_8444	Multicluster rare	#E6550D
group_11403	Multicluster rare	#E6550D
group_10249*	Multicluster rare	#E6550D
group_8420	Multicluster rare	#E6550D
group_5470***	Multicluster rare	#E6550D
group_6842*	Multicluster rare	#E6550D
group_12630	Multicluster rare	#E6550D
group_6493**	Multicluster rare	#E6550D
group_10181	Multicluster rare	#E6550D
group_6749*	Multicluster rare	#E6550D
group_1903	Intermediate and rare	#EDF8E9
group_10907*	Intermediate and rare	#EDF8E9
group_10135	Multicluster rare	#E6550D
group_5140*	Multicluster rare	#E6550D
group_3323**	Intermediate and rare	#EDF8E9
group_3322*	Intermediate and rare	#EDF8E9
group_3321**	Intermediate and rare	#EDF8E9
group_9648	Multicluster rare	#E6550D
group_4525	Multicluster rare	#E6550D
group_10323	Multicluster rare	#E6550D
group_3625***	Multicluster rare	#E6550D
group_4380*	Multicluster rare	#E6550D
group_14486	Multicluster rare	#E6550D
group_2845*	Multicluster rare	#E6550D
group_3026**	Multicluster rare	#E6550D
group_2205	Multicluster rare	#E6550D
group_9981	Multicluster rare	#E6550D
group_9982	Multicluster rare	#E6550D
group_7118*	Multicluster rare	#E6550D
group_6414****	Multicluster rare	#E6550D
group_10636	Multicluster rare	#E6550D
group_7002	Multicluster rare	#E6550D
group_9359	Multicluster rare	#E6550D
group_2401*****	Multicluster rare	#E6550D
group_9324*	Multicluster rare	#E6550D
group_2399***	Multicluster rare	#E6550D
group_2441*	Multicluster rare	#E6550D
group_2440	Multicluster rare	#E6550D
group_2433*	Multicluster rare	#E6550D
group_6299*	Multicluster rare	#E6550D
group_2430*	Multicluster rare	#E6550D
group_2429**	Multicluster rare	#E6550D
group_9336	Multicluster rare	#E6550D
group_2425	Multicluster rare	#E6550D
traB**	Multicluster rare	#E6550D
group_6302**	Multicluster rare	#E6550D
group_2422**	Multicluster rare	#E6550D
group_9341	Multicluster rare	#E6550D
group_9342	Multicluster rare	#E6550D
group_2419**	Multicluster rare	#E6550D
group_2418*	Multicluster rare	#E6550D
group_2417*	Multicluster rare	#E6550D
group_2416	Multicluster rare	#E6550D
group_2415	Multicluster rare	#E6550D
group_9348	Multicluster rare	#E6550D
group_2413*	Multicluster rare	#E6550D
group_5467***	Multicluster rare	#E6550D
group_2873****	Multicluster rare	#E6550D
group_4096*	Multicluster rare	#E6550D
group_7988*	Multicluster rare	#E6550D
group_4670	Multicluster rare	#E6550D
group_6519****	Multicluster rare	#E6550D
group_6009*	Multicluster rare	#E6550D
group_8440*	Multicluster rare	#E6550D
group_13048	Multicluster rare	#E6550D
group_5394**	Multicluster rare	#E6550D
group_11566	Multicluster rare	#E6550D
group_10709	Multicluster rare	#E6550D
group_3588******	Multicluster rare	#E6550D
group_11653	Intermediate and rare	#EDF8E9
group_9812	Multicluster rare	#E6550D
group_2439*	Multicluster rare	#E6550D
topA_3*	Multicluster rare	#E6550D
group_9331*	Multicluster rare	#E6550D
group_9335	Multicluster rare	#E6550D
group_9337	Multicluster rare	#E6550D
group_9355	Multicluster rare	#E6550D
group_7097	Multicluster rare	#E6550D
group_7098*	Multicluster rare	#E6550D
group_12877	Multicluster rare	#E6550D
group_4236**	Multicluster rare	#E6550D
group_12879	Multicluster rare	#E6550D
group_7001******	Multicluster rare	#E6550D
group_15576	Multicluster rare	#E6550D
group_15577	Multicluster rare	#E6550D
group_12573	Multicluster rare	#E6550D
group_12574	Multicluster rare	#E6550D
group_9899*	Multicluster rare	#E6550D
group_12578	Multicluster rare	#E6550D
group_9895	Multicluster rare	#E6550D
group_12580	Multicluster rare	#E6550D
group_12584	Multicluster rare	#E6550D
group_12590	Multicluster rare	#E6550D
group_12599	Multicluster rare	#E6550D
group_3768	Multicluster rare	#E6550D
group_9854	Multicluster rare	#E6550D
group_9843**	Multicluster rare	#E6550D
group_9841*	Multicluster rare	#E6550D
group_5226*	Multicluster rare	#E6550D
group_8469	Multicluster rare	#E6550D
htrC_2	Multicluster rare	#E6550D
group_13995	Multicluster rare	#E6550D
group_11610	Multicluster rare	#E6550D
group_15566	Multicluster rare	#E6550D
group_6587*	Multicluster rare	#E6550D
group_14699	Multicluster rare	#E6550D
group_11869	Multicluster rare	#E6550D
group_11872*	Multicluster rare	#E6550D
group_1770	Multicluster rare	#E6550D
group_6733**	Multicluster rare	#E6550D
group_1575*	Multicluster rare	#E6550D
group_5261**	Multicluster rare	#E6550D
group_4168*****	Multicluster rare	#E6550D
group_4208**	Multicluster rare	#E6550D
group_4209*	Multicluster rare	#E6550D
group_15238	Multicluster rare	#E6550D
group_15239	Multicluster rare	#E6550D
group_9542	Multicluster rare	#E6550D
group_2608	Multicluster rare	#E6550D
group_5404*	Multicluster rare	#E6550D
group_14508	Multicluster rare	#E6550D
group_10906	Multicluster rare	#E6550D
group_8852	Multicluster rare	#E6550D
group_5681	Multicluster rare	#E6550D
group_5149*	Multicluster rare	#E6550D
group_14298	Multicluster rare	#E6550D
group_14303	Multicluster rare	#E6550D
group_2188*	Multicluster rare	#E6550D
group_13086	Multicluster rare	#E6550D
group_13087	Multicluster rare	#E6550D
group_3887***	Multicluster rare	#E6550D
group_10156*	Multicluster rare	#E6550D
group_1540**	Multicluster rare	#E6550D
group_1753	Multicluster rare	#E6550D
group_1552	Multicluster rare	#E6550D
group_2893	Multicluster rare	#E6550D
group_15729	Multicluster rare	#E6550D
group_15730	Multicluster rare	#E6550D
group_5406	Multicluster rare	#E6550D
group_11559	Multicluster rare	#E6550D
group_2659	Multicluster rare	#E6550D
group_1278	Multicluster rare	#E6550D
pppA_2*	Multicluster rare	#E6550D
group_1276*	Multicluster rare	#E6550D
tcpE	Multicluster rare	#E6550D
tcpT*	Multicluster rare	#E6550D
group_1250*	Multicluster rare	#E6550D
group_4100*	Multicluster rare	#E6550D
bfpB_2	Multicluster rare	#E6550D
group_6903****	Multicluster rare	#E6550D
parA*	Intermediate and rare	#EDF8E9
group_1264*	Multicluster rare	#E6550D
group_11027	Multicluster rare	#E6550D
group_7283***	Multicluster rare	#E6550D
group_1249	Multicluster rare	#E6550D
rob_3*	Multicluster rare	#E6550D
group_1473**	Multicluster rare	#E6550D
group_4853	Multicluster rare	#E6550D
group_3311**	Multicluster rare	#E6550D
group_3312	Multicluster rare	#E6550D
group_4857**	Multicluster rare	#E6550D
vgrG1	Multicluster rare	#E6550D
group_4860****	Multicluster rare	#E6550D
group_3301**	Multicluster rare	#E6550D
group_4864*	Multicluster rare	#E6550D
group_3297*	Multicluster rare	#E6550D
group_3296**	Multicluster rare	#E6550D
group_3263*	Multicluster rare	#E6550D
group_2702*	Intermediate and rare	#EDF8E9
group_1391	Multicluster rare	#E6550D
group_2935**	Multicluster rare	#E6550D
group_2936**	Multicluster rare	#E6550D
group_3770	Multicluster rare	#E6550D
group_2024***	Multicluster rare	#E6550D
group_10952	Multicluster rare	#E6550D
group_2346**	Multicluster rare	#E6550D
group_3848	Multicluster rare	#E6550D
group_3850	Multicluster rare	#E6550D
group_11397*	Multicluster rare	#E6550D
group_3697***	Multicluster rare	#E6550D
group_3400*	Multicluster rare	#E6550D
group_2766*	Multicluster rare	#E6550D
group_3062**	Multicluster rare	#E6550D
group_1810	Multicluster rare	#E6550D
group_4083*****	Multicluster rare	#E6550D
group_5144**	Multicluster rare	#E6550D
group_5146	Multicluster rare	#E6550D
group_4249	Multicluster rare	#E6550D
group_8211*	Multicluster rare	#E6550D
group_8152**	Multicluster rare	#E6550D
group_4224**	Multicluster rare	#E6550D
group_4081	Multicluster rare	#E6550D
group_4215*	Multicluster rare	#E6550D
group_4083******	Multicluster rare	#E6550D
group_8570	Multicluster rare	#E6550D
group_6015***	Multicluster rare	#E6550D
caf1A_2*	Multicluster rare	#E6550D
group_9629	Multicluster rare	#E6550D
sefA	Multicluster rare	#E6550D
group_6022**	Multicluster rare	#E6550D
group_6023****	Multicluster rare	#E6550D
group_9653	Multicluster rare	#E6550D
group_6025*	Multicluster rare	#E6550D
group_9655	Multicluster rare	#E6550D
group_1456*	Intermediate and rare	#EDF8E9
group_9739**	Intermediate and rare	#EDF8E9
group_6046***	Multicluster rare	#E6550D
group_5702	Multicluster rare	#E6550D
group_3615*	Multicluster rare	#E6550D
group_3390	Multicluster rare	#E6550D
group_3005	Multicluster rare	#E6550D
group_3020**	Multicluster rare	#E6550D
group_3127	Multicluster rare	#E6550D
group_3537***	Multicluster rare	#E6550D
group_3130	Multicluster rare	#E6550D
group_8147*	Multicluster rare	#E6550D
vapB	Multicluster rare	#E6550D
group_5681*	Multicluster rare	#E6550D
group_5766*******	Multicluster rare	#E6550D
group_5812*	Multicluster rare	#E6550D
group_3002	Multicluster rare	#E6550D
group_5871*	Intermediate and rare	#EDF8E9
group_5872	Intermediate and rare	#EDF8E9
group_4022*	Intermediate and rare	#EDF8E9
group_5875	Intermediate and rare	#EDF8E9
group_4025**	Intermediate and rare	#EDF8E9
group_4122****	Multicluster rare	#E6550D
group_1590	Multicluster rare	#E6550D
hxuB	Multicluster rare	#E6550D
group_5625	Multicluster rare	#E6550D
group_5626	Multicluster rare	#E6550D
group_5627	Multicluster rare	#E6550D
group_2708	Multicluster rare	#E6550D
group_2709***	Multicluster rare	#E6550D
group_2851	Multicluster rare	#E6550D
group_2329***	Multicluster rare	#E6550D
group_4070*	Multicluster rare	#E6550D
group_5307*	Multicluster rare	#E6550D
group_2398	Multicluster intermediate	#DE2D26
group_3683**	Intermediate and rare	#EDF8E9
group_6427*	Intermediate and rare	#EDF8E9
group_4725*	Multicluster rare	#E6550D
group_4889	Multicluster rare	#E6550D
group_5646***	Multicluster rare	#E6550D
group_5570***	Multicluster rare	#E6550D
group_5571	Multicluster rare	#E6550D
group_5572**	Multicluster rare	#E6550D
group_4117	Intermediate and rare	#EDF8E9
group_5273	Multicluster rare	#E6550D
group_6661***	Multicluster rare	#E6550D
group_8721	Multicluster rare	#E6550D
group_4791	Multicluster rare	#E6550D
group_2508*	Multicluster rare	#E6550D
group_4012	Multicluster rare	#E6550D
group_4013***	Multicluster rare	#E6550D
group_8940	Multicluster rare	#E6550D
group_3881**	Multicluster rare	#E6550D
group_6855	Multicluster rare	#E6550D
group_6862***	Multicluster rare	#E6550D
group_793	Multicluster rare	#E6550D
group_8277*	Multicluster rare	#E6550D
group_3714***	Multicluster rare	#E6550D
group_4291***	Intermediate and rare	#EDF8E9
group_3171	Intermediate and rare	#EDF8E9
group_6198****	Multicluster rare	#E6550D
group_3544**	Multicluster rare	#E6550D
group_5161*	Multicluster rare	#E6550D
group_10089*	Multicluster rare	#E6550D
group_8061	Multicluster rare	#E6550D
group_6986	Multicluster rare	#E6550D
group_10665*	Multicluster rare	#E6550D
group_3504****	Multicluster rare	#E6550D
group_5527***	Multicluster rare	#E6550D
group_5136*	Multicluster rare	#E6550D
group_3959****	Multicluster rare	#E6550D
group_8771	Multicluster rare	#E6550D
group_9860	Multicluster rare	#E6550D
group_9861*	Multicluster rare	#E6550D
group_6371*	Multicluster rare	#E6550D
group_6394	Multicluster rare	#E6550D
group_8544**	Multicluster rare	#E6550D
group_7580	Multicluster rare	#E6550D
group_8058	Multicluster rare	#E6550D
group_7583*	Multicluster rare	#E6550D
group_8054**	Multicluster rare	#E6550D
group_7585***	Multicluster rare	#E6550D
group_8052	Multicluster rare	#E6550D
group_8051**	Multicluster rare	#E6550D
group_7591*	Multicluster rare	#E6550D
group_7592*	Multicluster rare	#E6550D
group_7593	Multicluster rare	#E6550D
group_8044*	Multicluster rare	#E6550D
group_8043**	Multicluster rare	#E6550D
group_8041	Multicluster rare	#E6550D
group_7595***	Multicluster rare	#E6550D
group_7598*	Multicluster rare	#E6550D
group_7599**	Multicluster rare	#E6550D
group_8035*	Multicluster rare	#E6550D
group_8030	Multicluster rare	#E6550D
group_7150**	Multicluster rare	#E6550D
group_7390*	Multicluster rare	#E6550D
group_6995***	Multicluster rare	#E6550D
group_6501***	Multicluster rare	#E6550D
group_8160***	Multicluster rare	#E6550D
group_1584	Multicluster rare	#E6550D
group_1583**	Multicluster rare	#E6550D
group_1337	Multicluster rare	#E6550D
faeE*	Multicluster rare	#E6550D
group_8590	Multicluster rare	#E6550D
group_1615*	Multicluster rare	#E6550D
group_8595	Multicluster rare	#E6550D
group_8596	Multicluster rare	#E6550D
group_8221	Multicluster rare	#E6550D
uspD_2	Multicluster rare	#E6550D
group_1585*	Multicluster rare	#E6550D
group_3829**	Multicluster rare	#E6550D
group_4397*****	Multicluster rare	#E6550D
group_3343*	Multicluster rare	#E6550D
group_7640**	Multicluster rare	#E6550D
group_9845*	Multicluster rare	#E6550D
group_2452	Multicluster rare	#E6550D
group_3882****	Multicluster rare	#E6550D
group_6621**	Multicluster rare	#E6550D
group_3922	Multicluster rare	#E6550D
group_9051	Multicluster rare	#E6550D
group_9052	Multicluster rare	#E6550D
group_3925	Multicluster rare	#E6550D
group_977	Multicluster rare	#E6550D
group_7479*	Multicluster rare	#E6550D
group_4221*****	Multicluster rare	#E6550D
group_6950	Multicluster rare	#E6550D
group_6952*	Multicluster rare	#E6550D
group_3880*	Multicluster rare	#E6550D
group_8886*	Multicluster rare	#E6550D
group_8267	Multicluster rare	#E6550D
group_8268**	Multicluster rare	#E6550D
group_8269*	Multicluster rare	#E6550D
group_10248**	Multicluster rare	#E6550D
group_6023*****	Multicluster rare	#E6550D
group_6791**	Multicluster rare	#E6550D
group_10218	Multicluster rare	#E6550D
group_5594	Multicluster rare	#E6550D
group_9702	Multicluster rare	#E6550D
group_1530	Multicluster rare	#E6550D
group_9724	Multicluster rare	#E6550D
group_9628*	Multicluster rare	#E6550D
group_4233***	Multicluster rare	#E6550D
group_4231*	Multicluster rare	#E6550D
rhsA_1	2-9 specific	#BCBDDC
group_4003******	Multicluster rare	#E6550D
group_4022**	2-9 varied	#BAE4B3
group_2012*	Intermediate and rare	#EDF8E9
group_4555*	Intermediate and rare	#EDF8E9
group_3739***	Multicluster rare	#E6550D
group_4547*	Multicluster rare	#E6550D
group_5750*******	Multicluster rare	#E6550D
group_4549*	Multicluster rare	#E6550D
group_5752****	Multicluster rare	#E6550D
group_4551*****	Multicluster rare	#E6550D
group_4552	Multicluster rare	#E6550D
group_5756***	Multicluster rare	#E6550D
group_4540	Multicluster rare	#E6550D
group_2479*	Intermediate and rare	#EDF8E9
group_2022	Multicluster rare	#E6550D
group_4123**	Intermediate and rare	#EDF8E9
group_501	Multicluster rare	#E6550D
higA1*	Multicluster rare	#E6550D
group_4878	Multicluster rare	#E6550D
group_4954*	Multicluster rare	#E6550D
group_2899	Multicluster rare	#E6550D
group_4131***	Multicluster rare	#E6550D
group_4205	Multicluster rare	#E6550D
group_1860	Intermediate and rare	#EDF8E9
group_3874***	Multicluster rare	#E6550D
group_3766	Multicluster rare	#E6550D
group_5632*****	Multicluster rare	#E6550D
group_5475	Multicluster rare	#E6550D
group_2743	Multicluster rare	#E6550D
group_5669***	Multicluster rare	#E6550D
group_2740	Multicluster rare	#E6550D
group_5693*	Multicluster rare	#E6550D
group_5256**	Multicluster rare	#E6550D
group_1906**	Multicluster rare	#E6550D
group_4733*	Multicluster rare	#E6550D
group_1586**	Multicluster rare	#E6550D
group_3819***	Multicluster rare	#E6550D
virB*	Multicluster rare	#E6550D
group_3882*****	Multicluster rare	#E6550D
group_4115	Multicluster rare	#E6550D
group_4008*	Multicluster rare	#E6550D
group_5445***	Multicluster rare	#E6550D
group_2567	Multicluster rare	#E6550D
group_2568	Multicluster rare	#E6550D
group_2569**	Multicluster rare	#E6550D
group_8873**	Multicluster rare	#E6550D
group_8874	Multicluster rare	#E6550D
group_8875*	Multicluster rare	#E6550D
group_8877*	Multicluster rare	#E6550D
group_2843***	Multicluster rare	#E6550D
group_2845**	Intermediate and rare	#EDF8E9
group_5295	Multicluster rare	#E6550D
group_6503*	Multicluster rare	#E6550D
group_4442*	Multicluster rare	#E6550D
group_4443	Multicluster rare	#E6550D
group_4500*	Multicluster rare	#E6550D
group_4501***	Multicluster rare	#E6550D
group_4553**	Multicluster rare	#E6550D
group_3658	Intermediate and rare	#EDF8E9
group_1707*	Intermediate and rare	#EDF8E9
group_4660******	Multicluster rare	#E6550D
group_4694**	Multicluster rare	#E6550D
psiB_2	Multicluster rare	#E6550D
group_11367*	Multicluster rare	#E6550D
group_5581	Multicluster rare	#E6550D
group_3901***	Multicluster rare	#E6550D
group_3904********	Multicluster rare	#E6550D
group_3190	Multicluster rare	#E6550D
group_11903*	Multicluster rare	#E6550D
group_3950***	Multicluster rare	#E6550D
group_9815*	Multicluster rare	#E6550D
group_3952	Multicluster rare	#E6550D
group_9817*	Multicluster rare	#E6550D
yddM_1*	Multicluster rare	#E6550D
group_2901	Multicluster rare	#E6550D
group_2902	Multicluster rare	#E6550D
intA_2	2-9 varied	#BAE4B3
group_491*	2-9 varied	#BAE4B3
group_5215*	2-9 varied	#BAE4B3
group_5216*****	Intermediate and rare	#EDF8E9
group_5217*	Intermediate and rare	#EDF8E9
group_2766**	Intermediate and rare	#EDF8E9
group_5219	2-9 varied	#BAE4B3
group_4642****	2-9 varied	#BAE4B3
group_4296	2-9 varied	#BAE4B3
group_5396**	Multicluster rare	#E6550D
group_5395	Multicluster rare	#E6550D
group_7469**	Multicluster rare	#E6550D
group_3122*****	Multicluster rare	#E6550D
group_1801**	Multicluster rare	#E6550D
group_3807**	Multicluster rare	#E6550D
group_3552*	Multicluster rare	#E6550D
group_4356*	Multicluster rare	#E6550D
group_3869***	Multicluster rare	#E6550D
group_3880**	Multicluster rare	#E6550D
group_5317	Multicluster rare	#E6550D
group_3688**	Multicluster rare	#E6550D
group_10822*	Multicluster rare	#E6550D
group_1655	Multicluster rare	#E6550D
group_7334**	Multicluster rare	#E6550D
group_4253*	Multicluster rare	#E6550D
group_1835**	Intermediate and rare	#EDF8E9
group_508*	Multicluster rare	#E6550D
group_2528*	Intermediate and rare	#EDF8E9
group_4059**	Intermediate and rare	#EDF8E9
group_3021*	Multicluster rare	#E6550D
group_3798*	Multicluster rare	#E6550D
group_3797***	Multicluster rare	#E6550D
group_8664	Multicluster rare	#E6550D
group_3469*	Multicluster rare	#E6550D
fepC_1	Intermediate and rare	#EDF8E9
mntB_1	Intermediate and rare	#EDF8E9
mntA*	Intermediate and rare	#EDF8E9
group_2500**	Intermediate and rare	#EDF8E9
group_3981	Intermediate and rare	#EDF8E9
group_3317	Intermediate and rare	#EDF8E9
hemB_1	Intermediate and rare	#EDF8E9
pyrC_2	Intermediate and rare	#EDF8E9
group_3320*	Intermediate and rare	#EDF8E9
thrS_2	Intermediate and rare	#EDF8E9
hpf_2	Intermediate and rare	#EDF8E9
fecE_2	Intermediate and rare	#EDF8E9
mntB_2	Intermediate and rare	#EDF8E9
group_2504****	Intermediate and rare	#EDF8E9
group_3326*	Intermediate and rare	#EDF8E9
group_1522*	Intermediate and rare	#EDF8E9
yrdA_3	Intermediate and rare	#EDF8E9
group_3985*	Intermediate and rare	#EDF8E9
group_3330*	Intermediate and rare	#EDF8E9
yciC_1	Intermediate and rare	#EDF8E9
group_3987**	Intermediate and rare	#EDF8E9
cysS_1	Intermediate and rare	#EDF8E9
group_952*	Intermediate and rare	#EDF8E9
group_1523**	Intermediate and rare	#EDF8E9
group_3988	Intermediate and rare	#EDF8E9
yciC_2	Intermediate and rare	#EDF8E9
group_3989*	Intermediate and rare	#EDF8E9
feuC	Intermediate and rare	#EDF8E9
group_1524*	Intermediate and rare	#EDF8E9
wbnH	Intermediate and rare	#EDF8E9
group_1907**	Intermediate and rare	#EDF8E9
group_4151	Multicluster rare	#E6550D
group_2023****	Multicluster rare	#E6550D
group_6988	Multicluster rare	#E6550D
group_412	Multicluster rare	#E6550D
group_413	Multicluster rare	#E6550D
group_6181**	Multicluster rare	#E6550D
group_415	Multicluster rare	#E6550D
group_6125*	Multicluster rare	#E6550D
group_10123	Multicluster rare	#E6550D
ldrA_1	Multicluster rare	#E6550D
group_5741***	Multicluster rare	#E6550D
group_2031	Multicluster rare	#E6550D
group_5743****	Multicluster rare	#E6550D
group_2041	Multicluster rare	#E6550D
group_5803*	Multicluster rare	#E6550D
group_5018****	Multicluster rare	#E6550D
group_3756**	Multicluster rare	#E6550D
group_10264	Multicluster rare	#E6550D
group_3759*	Multicluster rare	#E6550D
group_3802	Multicluster rare	#E6550D
group_181	Intermediate and rare	#EDF8E9
group_8291***	Multicluster rare	#E6550D
appY	Multicluster rare	#E6550D
acuI_3	Multicluster rare	#E6550D
group_1374*	Multicluster rare	#E6550D
group_1373	Multicluster rare	#E6550D
group_2360**	Multicluster rare	#E6550D
group_1369***	Multicluster rare	#E6550D
group_2364******	Multicluster rare	#E6550D
group_2365	Multicluster rare	#E6550D
malK_3	Multicluster rare	#E6550D
cycB	Multicluster rare	#E6550D
group_1364	Multicluster rare	#E6550D
malG_2	Multicluster rare	#E6550D
ganB	Multicluster rare	#E6550D
bglY	Multicluster rare	#E6550D
group_2372*	Multicluster rare	#E6550D
lamB_2	Multicluster rare	#E6550D
lacI_2	Multicluster rare	#E6550D
group_2464	Multicluster rare	#E6550D
group_4100**	Multicluster rare	#E6550D
trxC_2	Multicluster rare	#E6550D
mobA_1	Multicluster rare	#E6550D
group_2528**	Multicluster rare	#E6550D
tcyP_2	2-9 varied	#BAE4B3
group_2187*	Multicluster rare	#E6550D
group_3555******	Multicluster rare	#E6550D
group_3562**	Multicluster rare	#E6550D
group_2213	Multicluster rare	#E6550D
group_3566	Multicluster rare	#E6550D
group_2217	Multicluster rare	#E6550D
group_2219**	Multicluster rare	#E6550D
group_4618****	Multicluster rare	#E6550D
group_2214	Multicluster rare	#E6550D
group_2979*	Multicluster rare	#E6550D
group_2976*	Multicluster rare	#E6550D
group_3929**	Multicluster rare	#E6550D
group_3962	Multicluster rare	#E6550D
group_11972	Multicluster rare	#E6550D
group_6679**	Multicluster rare	#E6550D
group_6680**	Multicluster rare	#E6550D
group_1822*	Intermediate and rare	#EDF8E9
group_2383	Multicluster rare	#E6550D
group_2323	Multicluster rare	#E6550D
group_2369*	Multicluster rare	#E6550D
group_3804**	Multicluster rare	#E6550D
yadC	Core and specific	#DADAEB
group_5096*	Core and specific	#DADAEB
group_6986*	Intermediate and rare	#EDF8E9
group_1640*	Intermediate and rare	#EDF8E9
group_6211	Multicluster rare	#E6550D
group_4139***	Multicluster rare	#E6550D
group_2122*	Multicluster rare	#E6550D
group_2277*	Intermediate and rare	#EDF8E9
group_6401	Multicluster rare	#E6550D
group_6649**	Multicluster rare	#E6550D
group_6680***	Multicluster rare	#E6550D
group_6884***	Multicluster rare	#E6550D
group_2080**	Intermediate and rare	#EDF8E9
group_5868**	Multicluster rare	#E6550D
group_9565*	Multicluster rare	#E6550D
group_6720**	Multicluster rare	#E6550D
group_3880***	Multicluster rare	#E6550D
group_4573*	Intermediate and rare	#EDF8E9
group_5520	Multicluster rare	#E6550D
group_5077**	Multicluster rare	#E6550D
group_2990***	Multicluster rare	#E6550D
group_3754**	Multicluster rare	#E6550D
group_692	2-9 varied	#BAE4B3
group_6689****	Multicluster rare	#E6550D
group_1873*	Multicluster rare	#E6550D
group_1876**	Multicluster rare	#E6550D
group_1877	Multicluster rare	#E6550D
group_1884**	Multicluster rare	#E6550D
group_3364*	Multicluster rare	#E6550D
group_6123	Multicluster rare	#E6550D
group_2429***	Multicluster rare	#E6550D
group_3820*	Multicluster rare	#E6550D
group_5388***	Multicluster rare	#E6550D
group_2488	Multicluster rare	#E6550D
group_3248*	Multicluster rare	#E6550D
ydcO_1	Multicluster rare	#E6550D
group_10289	Multicluster rare	#E6550D
group_10288	Multicluster rare	#E6550D
group_3393**	Multicluster rare	#E6550D
group_7604**	Multicluster rare	#E6550D
group_1232*	Multicluster rare	#E6550D
group_5465	Multicluster rare	#E6550D
group_11267*	Multicluster rare	#E6550D
group_11268*	Multicluster rare	#E6550D
group_11269*	Multicluster rare	#E6550D
group_5469**	Multicluster rare	#E6550D
group_5470****	Multicluster rare	#E6550D
group_6246	Multicluster rare	#E6550D
group_5167**	Multicluster rare	#E6550D
group_11895*	Multicluster rare	#E6550D
group_8284	Multicluster rare	#E6550D
group_1678*	Multicluster rare	#E6550D
group_5921	Multicluster rare	#E6550D
group_5622*	Multicluster rare	#E6550D
group_11025	Multicluster rare	#E6550D
group_5614**	Multicluster rare	#E6550D
group_7112**	Multicluster rare	#E6550D
group_7113	Multicluster rare	#E6550D
nucH**	Multicluster rare	#E6550D
group_1589*	Multicluster rare	#E6550D
group_11384	Multicluster rare	#E6550D
group_11386**	Multicluster rare	#E6550D
group_2454	Multicluster rare	#E6550D
group_1040	Multicluster rare	#E6550D
ettA_2	Multicluster rare	#E6550D
group_11280*	Multicluster rare	#E6550D
group_5340	Multicluster rare	#E6550D
group_5339	Multicluster rare	#E6550D
group_4283**	Multicluster rare	#E6550D
group_6245*	Multicluster rare	#E6550D
group_5648	Multicluster rare	#E6550D
group_5686	Multicluster rare	#E6550D
group_1759	Multicluster rare	#E6550D
group_6566**	Multicluster rare	#E6550D
group_8104	Multicluster rare	#E6550D
group_8105	Multicluster rare	#E6550D
group_8108	Multicluster rare	#E6550D
group_8109	Multicluster rare	#E6550D
group_8359	Multicluster rare	#E6550D
group_8358	Multicluster rare	#E6550D
group_8357**	Multicluster rare	#E6550D
group_8356	Multicluster rare	#E6550D
group_8114*	Multicluster rare	#E6550D
group_8354*	Multicluster rare	#E6550D
group_8116**	Multicluster rare	#E6550D
group_8117*	Multicluster rare	#E6550D
group_8118	Multicluster rare	#E6550D
group_8350	Multicluster rare	#E6550D
group_8349*	Multicluster rare	#E6550D
group_8121*	Multicluster rare	#E6550D
group_8347	Multicluster rare	#E6550D
klcA	Multicluster rare	#E6550D
group_8345	Multicluster rare	#E6550D
group_8344*	Multicluster rare	#E6550D
cbeA_4*	Multicluster rare	#E6550D
cbtA_4	Multicluster rare	#E6550D
group_8341*	Multicluster rare	#E6550D
group_8129*	Multicluster rare	#E6550D
group_8130*	Multicluster rare	#E6550D
group_8541**	Multicluster rare	#E6550D
group_9305	Multicluster rare	#E6550D
group_8139*	Multicluster rare	#E6550D
group_9716***	Intermediate and rare	#EDF8E9
group_9742	Multicluster rare	#E6550D
group_9743*	Multicluster rare	#E6550D
group_9744*	Multicluster rare	#E6550D
group_8899	Multicluster rare	#E6550D
group_10276	Multicluster rare	#E6550D
group_9104*	Intermediate and rare	#EDF8E9
group_115*	2-9 varied	#BAE4B3
group_11590**	Multicluster rare	#E6550D
group_11591**	Multicluster rare	#E6550D
group_1845	Multicluster rare	#E6550D
group_1838	Multicluster rare	#E6550D
group_1860*	Multicluster rare	#E6550D
group_4295	Intermediate and rare	#EDF8E9
phoC_1	Intermediate and rare	#EDF8E9
group_877*	2-9 varied	#BAE4B3
group_1799**	Intermediate and rare	#EDF8E9
group_3942	Intermediate and rare	#EDF8E9
group_1981*	Multicluster rare	#E6550D
group_3125	Multicluster rare	#E6550D
group_4987	Multicluster rare	#E6550D
group_2333	Multicluster rare	#E6550D
group_4394****	Multicluster rare	#E6550D
group_4503**	Intermediate and rare	#EDF8E9
fecE_2*	Multicluster rare	#E6550D
group_6378*	Rare and specific	#FDAE6B
group_2378**	Multicluster rare	#E6550D
group_10192	Multicluster rare	#E6550D
group_4097**	Multicluster rare	#E6550D
